"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-308U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [287, 147]
2023-09-24_04:54:00.183842517, [-13, 178]
2023-09-24_04:54:00.183941145, [-252, 28]
2023-09-24_04:54:00.184039773, [-821, -65]
2023-09-24_04:54:00.184138401, [-1058, 40]
2023-09-24_04:54:00.184237029, [-1084, 34]
2023-09-24_04:54:00.184335657, [-785, 168]
2023-09-24_04:54:00.184434285, [-20, 184]
2023-09-24_04:54:00.184532913, [428, 66]
2023-09-24_04:54:00.184631541, [529, -131]
2023-09-24_04:54:00.184730169, [502, -88]
2023-09-24_04:54:00.184828797, [297, 93]
2023-09-24_04:54:00.184927425, [-28, 28]
2023-09-24_04:54:00.185026053, [-596, -125]
2023-09-24_04:54:00.185124681, [-788, -230]
2023-09-24_04:54:00.185223309, [-614, -65]
2023-09-24_04:54:00.185321937, [-657, 73]
2023-09-24_04:54:00.185420565, [-432, -33]
2023-09-24_04:54:00.185519193, [-172, -49]
2023-09-24_04:54:00.185617821, [-392, 111]
2023-09-24_04:54:00.185716449, [-212, 128]
2023-09-24_04:54:00.185815077, [281, 82]
2023-09-24_04:54:00.185913704, [625, 114]
2023-09-24_04:54:00.186012332, [823, 149]
2023-09-24_04:54:00.186110960, [633, 207]
2023-09-24_04:54:00.186209588, [77, 257]
2023-09-24_04:54:00.186308216, [-527, 418]
2023-09-24_04:54:00.186406844, [-643, 430]
2023-09-24_04:54:00.186505472, [-419, 105]
2023-09-24_04:54:00.186604100, [-64, -17]
2023-09-24_04:54:00.186702728, [371, 81]
2023-09-24_04:54:00.186801356, [976, 72]
2023-09-24_04:54:00.186899984, [1223, 212]
2023-09-24_04:54:00.186998612, [730, 276]
2023-09-24_04:54:00.187097240, [83, 259]
2023-09-24_04:54:00.187195868, [-125, 190]
2023-09-24_04:54:00.187294496, [99, 60]
2023-09-24_04:54:00.187393124, [-25, 88]
2023-09-24_04:54:00.187491752, [-654, 180]
2023-09-24_04:54:00.187590380, [-776, 211]
2023-09-24_04:54:00.187689008, [188, 274]
2023-09-24_04:54:00.187787636, [1049, 294]
2023-09-24_04:54:00.187886264, [1012, 338]
2023-09-24_04:54:00.187984892, [430, 348]
2023-09-24_04:54:00.188083520, [-274, 402]
2023-09-24_04:54:00.188182148, [-867, 420]
2023-09-24_04:54:00.188280776, [-971, 269]
2023-09-24_04:54:00.188379403, [-132, 223]
2023-09-24_04:54:00.188478031, [824, 344]
2023-09-24_04:54:00.188576659, [811, 358]
2023-09-24_04:54:00.188675287, [128, 373]
2023-09-24_04:54:00.188773915, [-488, 405]
2023-09-24_04:54:00.188872543, [-694, 397]
2023-09-24_04:54:00.188971171, [-305, 271]
2023-09-24_04:54:00.189069799, [445, 227]
2023-09-24_04:54:00.189168427, [970, 425]
2023-09-24_04:54:00.189267055, [1036, 456]
2023-09-24_04:54:00.189365683, [661, 452]
2023-09-24_04:54:00.189464311, [19, 478]
2023-09-24_04:54:00.189562939, [-290, 414]
2023-09-24_04:54:00.189661567, [-702, 299]
2023-09-24_04:54:00.189760195, [-1312, 199]
2023-09-24_04:54:00.189858823, [-864, 193]
2023-09-24_04:54:00.189957451, [51, 277]
2023-09-24_04:54:00.190056079, [546, 331]
2023-09-24_04:54:00.190154707, [760, 324]
2023-09-24_04:54:00.190253335, [705, 231]
2023-09-24_04:54:00.190351963, [866, 114]
2023-09-24_04:54:00.190450591, [900, 157]
2023-09-24_04:54:00.190549219, [460, 189]
2023-09-24_04:54:00.190647847, [123, 63]
2023-09-24_04:54:00.190746475, [-555, -32]
2023-09-24_04:54:00.190845102, [-1135, -101]
2023-09-24_04:54:00.190943730, [-842, -12]
2023-09-24_04:54:00.191042358, [-634, 63]
2023-09-24_04:54:00.191140986, [-837, 77]
2023-09-24_04:54:00.191239614, [-404, 238]
2023-09-24_04:54:00.191338242, [458, 276]
2023-09-24_04:54:00.191436870, [863, 290]
2023-09-24_04:54:00.191535498, [583, 185]
2023-09-24_04:54:00.191634126, [67, 107]
2023-09-24_04:54:00.191732754, [-21, 74]
2023-09-24_04:54:00.191831382, [-106, 37]
2023-09-24_04:54:00.191930010, [-260, 96]
2023-09-24_04:54:00.192028638, [-255, 49]
2023-09-24_04:54:00.192127266, [-454, 64]
2023-09-24_04:54:00.192225894, [-661, 142]
2023-09-24_04:54:00.192324522, [-779, 164]
2023-09-24_04:54:00.192423150, [-594, 39]
2023-09-24_04:54:00.192521778, [-99, 123]
2023-09-24_04:54:00.192620406, [-158, 299]
2023-09-24_04:54:00.192719034, [-221, 183]
2023-09-24_04:54:00.192817662, [316, 97]
2023-09-24_04:54:00.192916290, [961, 52]
2023-09-24_04:54:00.193014918, [1160, 83]
2023-09-24_04:54:00.193113546, [647, 190]
2023-09-24_04:54:00.193212174, [39, 174]
2023-09-24_04:54:00.193310801, [-144, 57]
2023-09-24_04:54:00.193409429, [-550, 153]
2023-09-24_04:54:00.193508057, [-684, 193]
2023-09-24_04:54:00.193606685, [-130, 20]
2023-09-24_04:54:00.193705313, [-62, -114]
2023-09-24_04:54:00.193803941, [-88, -59]
2023-09-24_04:54:00.193902569, [149, 157]
2023-09-24_04:54:00.194001197, [99, 121]
2023-09-24_04:54:00.194099825, [-95, 72]
2023-09-24_04:54:00.194198453, [-39, 19]
2023-09-24_04:54:00.194297081, [605, -136]
2023-09-24_04:54:00.194395709, [891, -163]
2023-09-24_04:54:00.194494337, [478, -90]
2023-09-24_04:54:00.194592965, [204, -96]
2023-09-24_04:54:00.194691593, [347, -340]
2023-09-24_04:54:00.194790221, [432, -287]
2023-09-24_04:54:00.194888849, [288, -64]
2023-09-24_04:54:00.194987477, [601, -78]
2023-09-24_04:54:00.195086105, [752, -124]
2023-09-24_04:54:00.195184733, [409, -151]
2023-09-24_04:54:00.195283361, [281, -72]
2023-09-24_04:54:00.195381989, [380, -48]
2023-09-24_04:54:00.195480617, [418, -145]
2023-09-24_04:54:00.195579245, [553, -226]
2023-09-24_04:54:00.195677873, [757, -169]
2023-09-24_04:54:00.195776500, [564, -29]
2023-09-24_04:54:00.195875128, [402, -102]
2023-09-24_04:54:00.195973756, [216, -325]
2023-09-24_04:54:00.196072384, [53, -189]
2023-09-24_04:54:00.196171012, [144, 28]
2023-09-24_04:54:00.196269640, [5, 1]
2023-09-24_04:54:00.196368268, [-75, -83]
2023-09-24_04:54:00.196466896, [312, -164]
2023-09-24_04:54:00.196565524, [443, -100]
2023-09-24_04:54:00.196664152, [280, -211]
2023-09-24_04:54:00.196762780, [170, -239]
2023-09-24_04:54:00.196861408, [181, -129]
2023-09-24_04:54:00.196960036, [197, -81]
2023-09-24_04:54:00.197058664, [36, -29]
2023-09-24_04:54:00.197157292, [68, -40]
2023-09-24_04:54:00.197255920, [598, -127]
2023-09-24_04:54:00.197354548, [1245, -92]
2023-09-24_04:54:00.197453176, [1556, -8]
2023-09-24_04:54:00.197551804, [1254, -23]
2023-09-24_04:54:00.197650432, [508, 36]
2023-09-24_04:54:00.197749060, [-184, -11]
2023-09-24_04:54:00.197847688, [-582, 60]
2023-09-24_04:54:00.197946316, [-651, 118]
2023-09-24_04:54:00.198044944, [-425, -23]
2023-09-24_04:54:00.198143572, [-29, -209]
2023-09-24_04:54:00.198242200, [479, -344]
2023-09-24_04:54:00.198340827, [886, -351]
2023-09-24_04:54:00.198439455, [751, -303]
2023-09-24_04:54:00.198538083, [318, -138]
2023-09-24_04:54:00.198636711, [291, -108]
2023-09-24_04:54:00.198735339, [495, -87]
2023-09-24_04:54:00.198833967, [273, -14]
2023-09-24_04:54:00.198932595, [-575, -101]
2023-09-24_04:54:00.199031223, [-1163, -63]
2023-09-24_04:54:00.199129851, [-860, -151]
2023-09-24_04:54:00.199228479, [-386, -303]
2023-09-24_04:54:00.199327107, [-127, -156]
2023-09-24_04:54:00.199425735, [2, -40]
2023-09-24_04:54:00.199524363, [-110, -9]
2023-09-24_04:54:00.199622991, [-154, -20]
2023-09-24_04:54:00.199721619, [101, -76]
2023-09-24_04:54:00.199820247, [317, -170]
2023-09-24_04:54:00.199918875, [296, -132]
2023-09-24_04:54:00.200017503, [138, -119]
2023-09-24_04:54:00.200116131, [-172, -131]
2023-09-24_04:54:00.200214759, [-674, -7]
2023-09-24_04:54:00.200313387, [-705, -17]
2023-09-24_04:54:00.200412015, [-751, 12]
2023-09-24_04:54:00.200510643, [-969, 109]
2023-09-24_04:54:00.200609271, [-588, 85]
2023-09-24_04:54:00.200707899, [-145, 81]
2023-09-24_04:54:00.200806526, [-75, -71]
2023-09-24_04:54:00.200905154, [-231, -219]
2023-09-24_04:54:00.201003782, [-382, -314]
2023-09-24_04:54:00.201102410, [64, -406]
2023-09-24_04:54:00.201201038, [895, -332]
2023-09-24_04:54:00.201299666, [1166, -111]
2023-09-24_04:54:00.201398294, [885, 17]
2023-09-24_04:54:00.201496922, [76, -64]
2023-09-24_04:54:00.201595550, [-427, -31]
2023-09-24_04:54:00.201694178, [-361, 100]
2023-09-24_04:54:00.201792806, [-697, 36]
2023-09-24_04:54:00.201891434, [-893, -31]
2023-09-24_04:54:00.201990062, [-679, -33]
2023-09-24_04:54:00.202088690, [-203, -111]
2023-09-24_04:54:00.202187318, [120, -212]
2023-09-24_04:54:00.202285946, [196, -212]
2023-09-24_04:54:00.202384574, [808, -80]
2023-09-24_04:54:00.202483202, [1134, -54]
2023-09-24_04:54:00.202581830, [683, -54]
2023-09-24_04:54:00.202680458, [-28, 50]
2023-09-24_04:54:00.202779086, [-482, 172]
2023-09-24_04:54:00.202877714, [-276, 192]
2023-09-24_04:54:00.202976342, [-91, 181]
2023-09-24_04:54:00.203074970, [-456, 214]
2023-09-24_04:54:00.203173598, [-771, 181]
2023-09-24_04:54:00.203272225, [-627, 145]
2023-09-24_04:54:00.203370853, [-527, 273]
2023-09-24_04:54:00.203469481, [-371, 337]
2023-09-24_04:54:00.203568109, [233, 99]
2023-09-24_04:54:00.203666737, [452, 12]
2023-09-24_04:54:00.203765365, [403, 156]
2023-09-24_04:54:00.203863993, [488, 280]
2023-09-24_04:54:00.203962621, [108, 330]
2023-09-24_04:54:00.204061249, [-390, 294]
2023-09-24_04:54:00.204159877, [-871, 292]
2023-09-24_04:54:00.204258505, [-1009, 284]
2023-09-24_04:54:00.204357133, [-806, 225]
2023-09-24_04:54:00.204455761, [-471, 189]
2023-09-24_04:54:00.204554389, [-94, 247]
2023-09-24_04:54:00.204653017, [-90, 294]
2023-09-24_04:54:00.204751645, [-575, 226]
2023-09-24_04:54:00.204850273, [-1113, 95]
2023-09-24_04:54:00.204948901, [-780, -44]
2023-09-24_04:54:00.205047529, [24, -53]
2023-09-24_04:54:00.205146157, [459, 10]
2023-09-24_04:54:00.205244785, [424, -61]
2023-09-24_04:54:00.205343413, [-185, -51]
2023-09-24_04:54:00.205442041, [-651, -22]
2023-09-24_04:54:00.205540669, [-554, 34]
2023-09-24_04:54:00.205639297, [-293, 84]
2023-09-24_04:54:00.205737924, [-98, 55]
2023-09-24_04:54:00.205836552, [-156, 45]
2023-09-24_04:54:00.205935180, [-438, 128]
2023-09-24_04:54:00.206033808, [-643, 93]
2023-09-24_04:54:00.206132436, [-831, 26]
2023-09-24_04:54:00.206231064, [-870, -79]
2023-09-24_04:54:00.206329692, [-711, -198]
2023-09-24_04:54:00.206428320, [-573, -84]
2023-09-24_04:54:00.206526948, [-252, 21]
2023-09-24_04:54:00.206625576, [231, 22]
2023-09-24_04:54:00.206724204, [401, 21]
2023-09-24_04:54:00.206822832, [95, 4]
2023-09-24_04:54:00.206921460, [-310, 10]
2023-09-24_04:54:00.207020088, [-381, 142]
2023-09-24_04:54:00.207118716, [-318, 194]
2023-09-24_04:54:00.207217344, [-425, 203]
2023-09-24_04:54:00.207315972, [-398, 90]
2023-09-24_04:54:00.207414600, [-413, -62]
2023-09-24_04:54:00.207513228, [-489, 16]
2023-09-24_04:54:00.207611856, [-315, 8]
2023-09-24_04:54:00.207710484, [-186, 15]
2023-09-24_04:54:00.207809112, [-78, 55]
2023-09-24_04:54:00.207907740, [111, -111]
2023-09-24_04:54:00.208006368, [-199, -242]
2023-09-24_04:54:00.208104996, [-516, -159]
2023-09-24_04:54:00.208203623, [-169, -40]
2023-09-24_04:54:00.208302251, [371, 129]
2023-09-24_04:54:00.208400879, [130, 230]
2023-09-24_04:54:00.208499507, [-813, 187]
2023-09-24_04:54:00.208598135, [-1084, 99]
2023-09-24_04:54:00.208696763, [-926, 126]
2023-09-24_04:54:00.208795391, [-865, 133]
2023-09-24_04:54:00.208894019, [-632, 32]
2023-09-24_04:54:00.208992647, [-169, 138]
2023-09-24_04:54:00.209091275, [364, 253]
2023-09-24_04:54:00.209189903, [603, 293]
2023-09-24_04:54:00.209288531, [460, 195]
2023-09-24_04:54:00.209387159, [-51, 185]
2023-09-24_04:54:00.209485787, [-769, 242]
2023-09-24_04:54:00.209584415, [-1272, 259]
2023-09-24_04:54:00.209683043, [-1240, 299]
2023-09-24_04:54:00.209781671, [-735, 382]
2023-09-24_04:54:00.209880299, [-385, 373]
2023-09-24_04:54:00.209978927, [-296, 253]
2023-09-24_04:54:00.210077555, [16, 173]
2023-09-24_04:54:00.210176183, [423, 101]
2023-09-24_04:54:00.210274811, [394, 96]
2023-09-24_04:54:00.210373439, [-436, 150]
2023-09-24_04:54:00.210472067, [-791, 243]
2023-09-24_04:54:00.210570695, [-374, 219]
2023-09-24_04:54:00.210669322, [112, 112]
2023-09-24_04:54:00.210767950, [390, 87]
2023-09-24_04:54:00.210866578, [149, 101]
2023-09-24_04:54:00.210965206, [-339, 106]
2023-09-24_04:54:00.211063834, [-752, 208]
2023-09-24_04:54:00.211162462, [-802, 92]
2023-09-24_04:54:00.211261090, [-796, 40]
2023-09-24_04:54:00.211359718, [-853, 75]
2023-09-24_04:54:00.211458346, [-641, -8]
2023-09-24_04:54:00.211556974, [-38, 80]
2023-09-24_04:54:00.211655602, [914, 122]
2023-09-24_04:54:00.211754230, [1291, 204]
2023-09-24_04:54:00.211852858, [975, 319]
2023-09-24_04:54:00.211951486, [241, 207]
2023-09-24_04:54:00.212050114, [-400, 86]
2023-09-24_04:54:00.212148742, [-567, 204]
2023-09-24_04:54:00.212247370, [-196, 278]
2023-09-24_04:54:00.212345998, [-79, 149]
2023-09-24_04:54:00.212444626, [-191, 34]
2023-09-24_04:54:00.212543254, [17, -72]
2023-09-24_04:54:00.212641882, [111, -66]
2023-09-24_04:54:00.212740510, [263, 2]
2023-09-24_04:54:00.212839138, [325, 113]
2023-09-24_04:54:00.212937766, [203, 226]
2023-09-24_04:54:00.213036394, [239, 205]
2023-09-24_04:54:00.213135021, [382, 53]
2023-09-24_04:54:00.213233649, [618, 76]
2023-09-24_04:54:00.213332277, [819, 259]
2023-09-24_04:54:00.213430905, [474, 246]
2023-09-24_04:54:00.213529533, [-231, 74]
2023-09-24_04:54:00.213628161, [-455, 32]
2023-09-24_04:54:00.213726789, [-37, -49]
2023-09-24_04:54:00.213825417, [266, 39]
2023-09-24_04:54:00.213924045, [552, 191]
2023-09-24_04:54:00.214022673, [808, 144]
2023-09-24_04:54:00.214121301, [548, 106]
2023-09-24_04:54:00.214219929, [319, 82]
2023-09-24_04:54:00.214318557, [304, 118]
2023-09-24_04:54:00.214417185, [270, 148]
2023-09-24_04:54:00.214515813, [397, 155]
2023-09-24_04:54:00.214614441, [328, 133]
2023-09-24_04:54:00.214713069, [54, 136]
2023-09-24_04:54:00.214811697, [-293, 94]
2023-09-24_04:54:00.214910325, [-153, -4]
2023-09-24_04:54:00.215008953, [521, -68]
2023-09-24_04:54:00.215107581, [999, -69]
2023-09-24_04:54:00.215206209, [998, -2]
2023-09-24_04:54:00.215304837, [900, 12]
2023-09-24_04:54:00.215403465, [828, -99]
2023-09-24_04:54:00.215502093, [538, -149]
2023-09-24_04:54:00.215600720, [312, -142]
2023-09-24_04:54:00.215699348, [472, -131]
2023-09-24_04:54:00.215797976, [347, -74]
2023-09-24_04:54:00.215896604, [-11, 21]
2023-09-24_04:54:00.215995232, [183, 95]
2023-09-24_04:54:00.216093860, [519, 73]
2023-09-24_04:54:00.216192488, [515, 65]
2023-09-24_04:54:00.216291116, [515, 127]
2023-09-24_04:54:00.216389744, [437, 121]
2023-09-24_04:54:00.216488372, [389, 23]
2023-09-24_04:54:00.216587000, [589, -5]
2023-09-24_04:54:00.216685628, [418, 69]
2023-09-24_04:54:00.216784256, [68, 37]
2023-09-24_04:54:00.216882884, [273, -56]
2023-09-24_04:54:00.216981512, [732, 72]
2023-09-24_04:54:00.217080140, [1019, 92]
2023-09-24_04:54:00.217178768, [1064, 48]
2023-09-24_04:54:00.217277396, [922, 53]
2023-09-24_04:54:00.217376024, [852, 58]
2023-09-24_04:54:00.217474652, [562, 145]
2023-09-24_04:54:00.217573280, [-167, 55]
2023-09-24_04:54:00.217671908, [-580, 1]
2023-09-24_04:54:00.217770536, [-426, 125]
2023-09-24_04:54:00.217869164, [56, 86]
2023-09-24_04:54:00.217967792, [482, 134]
2023-09-24_04:54:00.218066420, [284, 319]
2023-09-24_04:54:00.218165047, [171, 234]
2023-09-24_04:54:00.218263675, [587, 150]
2023-09-24_04:54:00.218362303, [756, 200]
2023-09-24_04:54:00.218460931, [798, 89]
2023-09-24_04:54:00.218559559, [369, 81]
2023-09-24_04:54:00.218658187, [-333, 50]
2023-09-24_04:54:00.218756815, [-629, 76]
2023-09-24_04:54:00.218855443, [-727, 249]
2023-09-24_04:54:00.218954071, [-632, 285]
2023-09-24_04:54:00.219052699, [-368, 236]
2023-09-24_04:54:00.219151327, [123, 136]
2023-09-24_04:54:00.219249955, [577, 157]
2023-09-24_04:54:00.219348583, [597, 224]
2023-09-24_04:54:00.219447211, [351, 208]
2023-09-24_04:54:00.219545839, [187, 124]
2023-09-24_04:54:00.219644467, [-146, 79]
2023-09-24_04:54:00.219743095, [-358, 223]
2023-09-24_04:54:00.219841723, [-362, 276]
2023-09-24_04:54:00.219940351, [-488, 137]
2023-09-24_04:54:00.220038979, [-556, 64]
2023-09-24_04:54:00.220137607, [-387, 60]
2023-09-24_04:54:00.220236235, [-266, 99]
2023-09-24_04:54:00.220334863, [-858, 175]
2023-09-24_04:54:00.220433491, [-1056, 140]
2023-09-24_04:54:00.220532119, [-322, 118]
2023-09-24_04:54:00.220630746, [70, 0]
2023-09-24_04:54:00.220729374, [100, -180]
2023-09-24_04:54:00.220828002, [-3, -130]
2023-09-24_04:54:00.220926630, [140, -64]
2023-09-24_04:54:00.221025258, [218, -190]
2023-09-24_04:54:00.221123886, [-347, -278]
2023-09-24_04:54:00.221222514, [-811, -161]
2023-09-24_04:54:00.221321142, [-611, 39]
2023-09-24_04:54:00.221419770, [-312, 109]
2023-09-24_04:54:00.221518398, [-498, 3]
2023-09-24_04:54:00.221617026, [-534, -15]
2023-09-24_04:54:00.221715654, [-22, 21]
2023-09-24_04:54:00.221814282, [350, 66]
2023-09-24_04:54:00.221912910, [260, 117]
2023-09-24_04:54:00.222011538, [-170, 20]
2023-09-24_04:54:00.222110166, [-377, -41]
2023-09-24_04:54:00.222208794, [-13, -175]
2023-09-24_04:54:00.222307422, [293, -350]
2023-09-24_04:54:00.222406050, [31, -330]
2023-09-24_04:54:00.222504678, [-556, -224]
2023-09-24_04:54:00.222603306, [-1038, -83]
2023-09-24_04:54:00.222701934, [-955, -141]
2023-09-24_04:54:00.222800562, [-504, -150]
2023-09-24_04:54:00.222899190, [-56, -36]
2023-09-24_04:54:00.222997818, [-181, -3]
2023-09-24_04:54:00.223096445, [-645, -93]
2023-09-24_04:54:00.223195073, [-359, -225]
2023-09-24_04:54:00.223293701, [117, -135]
2023-09-24_04:54:00.223392329, [-20, -35]
2023-09-24_04:54:00.223490957, [-750, 0]
2023-09-24_04:54:00.223589585, [-628, 81]
2023-09-24_04:54:00.223688213, [86, -1]
2023-09-24_04:54:00.223786841, [-250, -47]
2023-09-24_04:54:00.223885469, [-796, -39]
2023-09-24_04:54:00.223984097, [-617, -108]
2023-09-24_04:54:00.224082725, [-194, -58]
2023-09-24_04:54:00.224181353, [-98, -31]
2023-09-24_04:54:00.224279981, [-108, 7]
2023-09-24_04:54:00.224378609, [-200, 3]
2023-09-24_04:54:00.224477237, [-615, -106]
2023-09-24_04:54:00.224575865, [-730, -16]
2023-09-24_04:54:00.224674493, [-255, 118]
2023-09-24_04:54:00.224773121, [-148, -3]
2023-09-24_04:54:00.224871749, [-426, -145]
2023-09-24_04:54:00.224970377, [-719, -141]
2023-09-24_04:54:00.225069005, [-896, -44]
2023-09-24_04:54:00.225167633, [-651, 109]
2023-09-24_04:54:00.225266261, [-351, 116]
2023-09-24_04:54:00.225364889, [210, 141]
2023-09-24_04:54:00.225463517, [861, 201]
2023-09-24_04:54:00.225562144, [750, 93]
2023-09-24_04:54:00.225660772, [-87, 60]
2023-09-24_04:54:00.225759400, [-758, 40]
2023-09-24_04:54:00.225858028, [-861, 139]
2023-09-24_04:54:00.225956656, [-461, 289]
2023-09-24_04:54:00.226055284, [-27, 253]
2023-09-24_04:54:00.226153912, [-54, 254]
2023-09-24_04:54:00.226252540, [-102, 213]
2023-09-24_04:54:00.226351168, [201, 217]
2023-09-24_04:54:00.226449796, [879, 182]
2023-09-24_04:54:00.226548424, [1143, 163]
2023-09-24_04:54:00.226647052, [393, 149]
2023-09-24_04:54:00.226745680, [-507, 143]
2023-09-24_04:54:00.226844308, [-596, 75]
2023-09-24_04:54:00.226942936, [-608, 2]
2023-09-24_04:54:00.227041564, [-928, -55]
2023-09-24_04:54:00.227140192, [-1013, -60]
2023-09-24_04:54:00.227238820, [-469, -2]
2023-09-24_04:54:00.227337448, [336, -1]
2023-09-24_04:54:00.227436076, [739, 169]
2023-09-24_04:54:00.227534704, [619, 446]
2023-09-24_04:54:00.227633332, [231, 563]
2023-09-24_04:54:00.227731960, [106, 373]
2023-09-24_04:54:00.227830588, [37, 226]
2023-09-24_04:54:00.227929216, [-470, 307]
2023-09-24_04:54:00.228027843, [-853, 289]
2023-09-24_04:54:00.228126471, [-766, 237]
2023-09-24_04:54:00.228225099, [-644, 308]
2023-09-24_04:54:00.228323727, [-496, 207]
2023-09-24_04:54:00.228422355, [-48, -18]
2023-09-24_04:54:00.228520983, [314, -9]
2023-09-24_04:54:00.228619611, [407, 162]
2023-09-24_04:54:00.228718239, [628, 112]
2023-09-24_04:54:00.228816867, [1010, 117]
2023-09-24_04:54:00.228915495, [590, 220]
2023-09-24_04:54:00.229014123, [-394, 308]
2023-09-24_04:54:00.229112751, [-836, 313]
2023-09-24_04:54:00.229211379, [-607, 274]
2023-09-24_04:54:00.229310007, [-445, 218]
2023-09-24_04:54:00.229408635, [-606, 84]
2023-09-24_04:54:00.229507263, [-522, 46]
2023-09-24_04:54:00.229605891, [-411, 199]
2023-09-24_04:54:00.229704519, [-422, 261]
2023-09-24_04:54:00.229803147, [-85, 202]
2023-09-24_04:54:00.229901775, [205, 125]
2023-09-24_04:54:00.230000403, [1, 126]
2023-09-24_04:54:00.230099031, [-510, 169]
2023-09-24_04:54:00.230197659, [-833, 230]
2023-09-24_04:54:00.230296287, [-651, 255]
2023-09-24_04:54:00.230394915, [-238, 224]
2023-09-24_04:54:00.230493542, [333, 123]
2023-09-24_04:54:00.230592170, [517, -33]
2023-09-24_04:54:00.230690798, [-35, -153]
2023-09-24_04:54:00.230789426, [-653, -92]
2023-09-24_04:54:00.230888054, [-703, -27]
2023-09-24_04:54:00.230986682, [-487, -64]
2023-09-24_04:54:00.231085310, [-463, 101]
2023-09-24_04:54:00.231183938, [-332, 170]
2023-09-24_04:54:00.231282566, [70, 198]
2023-09-24_04:54:00.231381194, [574, 273]
2023-09-24_04:54:00.231479822, [704, 160]
2023-09-24_04:54:00.231578450, [499, 130]
2023-09-24_04:54:00.231677078, [236, 98]
2023-09-24_04:54:00.231775706, [-24, 33]
2023-09-24_04:54:00.231874334, [-131, -30]
2023-09-24_04:54:00.231972962, [-66, -14]
2023-09-24_04:54:00.232071590, [146, 112]
2023-09-24_04:54:00.232170218, [162, 277]
2023-09-24_04:54:00.232268846, [-243, 134]
2023-09-24_04:54:00.232367474, [-507, 61]
2023-09-24_04:54:00.232466102, [-234, 181]
2023-09-24_04:54:00.232564730, [155, 167]
2023-09-24_04:54:00.232663358, [345, 187]
2023-09-24_04:54:00.232761986, [645, 64]
2023-09-24_04:54:00.232860614, [887, 74]
2023-09-24_04:54:00.232959241, [436, 163]
2023-09-24_04:54:00.233057869, [-82, 124]
2023-09-24_04:54:00.233156497, [-358, 117]
2023-09-24_04:54:00.233255125, [-736, 60]
2023-09-24_04:54:00.233353753, [-790, -29]
2023-09-24_04:54:00.233452381, [-664, -143]
2023-09-24_04:54:00.233551009, [-359, -186]
2023-09-24_04:54:00.233649637, [-502, -104]
2023-09-24_04:54:00.233748265, [-870, 65]
2023-09-24_04:54:00.233846893, [-330, 154]
2023-09-24_04:54:00.233945521, [624, 47]
2023-09-24_04:54:00.234044149, [1072, 31]
2023-09-24_04:54:00.234142777, [852, 118]
2023-09-24_04:54:00.234241405, [4, 99]
2023-09-24_04:54:00.234340033, [-942, 34]
2023-09-24_04:54:00.234438661, [-1063, 41]
2023-09-24_04:54:00.234537289, [-411, 141]
2023-09-24_04:54:00.234635917, [255, 12]
2023-09-24_04:54:00.234734545, [464, -194]
2023-09-24_04:54:00.234833173, [215, -116]
2023-09-24_04:54:00.234931801, [-140, -41]
2023-09-24_04:54:00.235030429, [-144, 46]
2023-09-24_04:54:00.235129057, [516, -57]
2023-09-24_04:54:00.235227685, [1159, -153]
2023-09-24_04:54:00.235326313, [827, -178]
2023-09-24_04:54:00.235424940, [304, -330]
2023-09-24_04:54:00.235523568, [113, -271]
2023-09-24_04:54:00.235622196, [-120, -278]
2023-09-24_04:54:00.235720824, [36, -311]
2023-09-24_04:54:00.235819452, [272, -225]
2023-09-24_04:54:00.235918080, [177, -190]
2023-09-24_04:54:00.236016708, [168, -174]
2023-09-24_04:54:00.236115336, [187, -147]
2023-09-24_04:54:00.236213964, [401, -167]
2023-09-24_04:54:00.236312592, [673, -182]
2023-09-24_04:54:00.236411220, [559, -6]
2023-09-24_04:54:00.236509848, [613, 49]
2023-09-24_04:54:00.236608476, [484, 36]
2023-09-24_04:54:00.236707104, [214, 12]
2023-09-24_04:54:00.236805732, [468, -7]
2023-09-24_04:54:00.236904360, [427, 4]
2023-09-24_04:54:00.237002988, [-286, -92]
2023-09-24_04:54:00.237101616, [-520, -64]
2023-09-24_04:54:00.237200244, [-147, 31]
2023-09-24_04:54:00.237298872, [282, 105]
2023-09-24_04:54:00.237397500, [687, 97]
2023-09-24_04:54:00.237496128, [766, 25]
2023-09-24_04:54:00.237594756, [819, 67]
2023-09-24_04:54:00.237693384, [964, 274]
2023-09-24_04:54:00.237792012, [726, 387]
2023-09-24_04:54:00.237890640, [94, 315]
2023-09-24_04:54:00.237989267, [-239, 238]
2023-09-24_04:54:00.238087895, [-127, 217]
2023-09-24_04:54:00.238186523, [136, 210]
2023-09-24_04:54:00.238285151, [16, 35]
2023-09-24_04:54:00.238383779, [-130, -71]
2023-09-24_04:54:00.238482407, [-6, -80]
2023-09-24_04:54:00.238581035, [157, -74]
2023-09-24_04:54:00.238679663, [108, 78]
2023-09-24_04:54:00.238778291, [-70, -2]
2023-09-24_04:54:00.238876919, [-74, -114]
2023-09-24_04:54:00.238975547, [-123, -21]
2023-09-24_04:54:00.239074175, [29, 124]
2023-09-24_04:54:00.239172803, [276, 121]
2023-09-24_04:54:00.239271431, [-37, 24]
2023-09-24_04:54:00.239370059, [-397, 46]
2023-09-24_04:54:00.239468687, [-323, -9]
2023-09-24_04:54:00.239567315, [-380, -3]
