"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-319U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [3446, 377]
2023-09-24_04:54:00.177628956, [3692, 344]
2023-09-24_04:54:00.177727584, [3848, 373]
2023-09-24_04:54:00.177826212, [4554, 236]
2023-09-24_04:54:00.177924840, [4677, 183]
2023-09-24_04:54:00.178023468, [4743, 124]
2023-09-24_04:54:00.178122096, [5382, 103]
2023-09-24_04:54:00.178220724, [5962, 287]
2023-09-24_04:54:00.178319352, [5913, 259]
2023-09-24_04:54:00.178417980, [5755, 255]
2023-09-24_04:54:00.178516607, [5693, 477]
2023-09-24_04:54:00.178615235, [5122, 522]
2023-09-24_04:54:00.178713863, [4952, 457]
2023-09-24_04:54:00.178812491, [5103, 487]
2023-09-24_04:54:00.178911119, [4634, 391]
2023-09-24_04:54:00.179009747, [4166, 257]
2023-09-24_04:54:00.179108375, [4153, 221]
2023-09-24_04:54:00.179207003, [5230, 163]
2023-09-24_04:54:00.179305631, [6342, 236]
2023-09-24_04:54:00.179404259, [6589, 226]
2023-09-24_04:54:00.179502887, [6461, 128]
2023-09-24_04:54:00.179601515, [5739, 202]
2023-09-24_04:54:00.179700143, [4911, 328]
2023-09-24_04:54:00.179798771, [4332, 351]
2023-09-24_04:54:00.179897399, [4122, 204]
2023-09-24_04:54:00.179996027, [4280, 340]
2023-09-24_04:54:00.180094655, [4290, 337]
2023-09-24_04:54:00.180193283, [4087, 231]
2023-09-24_04:54:00.180291911, [3880, 177]
2023-09-24_04:54:00.180390539, [4139, 118]
2023-09-24_04:54:00.180489167, [4675, 284]
2023-09-24_04:54:00.180587795, [4608, 168]
2023-09-24_04:54:00.180686423, [4102, 54]
2023-09-24_04:54:00.180785051, [3906, 168]
2023-09-24_04:54:00.180883679, [4060, 132]
2023-09-24_04:54:00.180982306, [3815, 6]
2023-09-24_04:54:00.181080934, [3002, 79]
2023-09-24_04:54:00.181179562, [2042, 150]
2023-09-24_04:54:00.181278190, [1460, 269]
2023-09-24_04:54:00.181376818, [1482, 309]
2023-09-24_04:54:00.181475446, [1968, 123]
2023-09-24_04:54:00.181574074, [2791, -60]
2023-09-24_04:54:00.181672702, [3529, -52]
2023-09-24_04:54:00.181771330, [4142, 117]
2023-09-24_04:54:00.181869958, [3790, 305]
2023-09-24_04:54:00.181968586, [2484, 429]
2023-09-24_04:54:00.182067214, [1703, 390]
2023-09-24_04:54:00.182165842, [1554, 389]
2023-09-24_04:54:00.182264470, [1797, 369]
2023-09-24_04:54:00.182363098, [2117, 228]
2023-09-24_04:54:00.182461726, [2189, 256]
2023-09-24_04:54:00.182560354, [1844, 392]
2023-09-24_04:54:00.182658982, [1236, 394]
2023-09-24_04:54:00.182757610, [1516, 289]
2023-09-24_04:54:00.182856238, [2370, 276]
2023-09-24_04:54:00.182954866, [2558, 356]
2023-09-24_04:54:00.183053494, [2287, 351]
2023-09-24_04:54:00.183152122, [2197, 150]
2023-09-24_04:54:00.183250750, [2001, 95]
2023-09-24_04:54:00.183349378, [1660, 137]
2023-09-24_04:54:00.183448005, [1974, 209]
2023-09-24_04:54:00.183546633, [2501, 85]
2023-09-24_04:54:00.183645261, [2479, 16]
2023-09-24_04:54:00.183743889, [2232, 170]
2023-09-24_04:54:00.183842517, [2176, 104]
2023-09-24_04:54:00.183941145, [1912, 59]
2023-09-24_04:54:00.184039773, [1108, 200]
2023-09-24_04:54:00.184138401, [793, 193]
2023-09-24_04:54:00.184237029, [774, 91]
2023-09-24_04:54:00.184335657, [1082, -61]
2023-09-24_04:54:00.184434285, [1820, -83]
2023-09-24_04:54:00.184532913, [2250, 106]
2023-09-24_04:54:00.184631541, [2301, 191]
2023-09-24_04:54:00.184730169, [2072, 217]
2023-09-24_04:54:00.184828797, [1943, 178]
2023-09-24_04:54:00.184927425, [1669, 88]
2023-09-24_04:54:00.185026053, [979, 76]
2023-09-24_04:54:00.185124681, [768, 104]
2023-09-24_04:54:00.185223309, [774, 244]
2023-09-24_04:54:00.185321937, [448, 310]
2023-09-24_04:54:00.185420565, [776, 244]
2023-09-24_04:54:00.185519193, [1179, 237]
2023-09-24_04:54:00.185617821, [961, 335]
2023-09-24_04:54:00.185716449, [1133, 330]
2023-09-24_04:54:00.185815077, [1892, 89]
2023-09-24_04:54:00.185913704, [2540, -63]
2023-09-24_04:54:00.186012332, [2371, 13]
2023-09-24_04:54:00.186110960, [1967, 26]
2023-09-24_04:54:00.186209588, [1217, -8]
2023-09-24_04:54:00.186308216, [420, 18]
2023-09-24_04:54:00.186406844, [562, 9]
2023-09-24_04:54:00.186505472, [1143, -56]
2023-09-24_04:54:00.186604100, [1681, -64]
2023-09-24_04:54:00.186702728, [2216, -34]
2023-09-24_04:54:00.186801356, [2986, 30]
2023-09-24_04:54:00.186899984, [3578, 78]
2023-09-24_04:54:00.186998612, [3251, 43]
2023-09-24_04:54:00.187097240, [2365, -21]
2023-09-24_04:54:00.187195868, [2098, -47]
2023-09-24_04:54:00.187294496, [2441, -106]
2023-09-24_04:54:00.187393124, [2507, -79]
2023-09-24_04:54:00.187491752, [1950, -220]
2023-09-24_04:54:00.187590380, [1965, -385]
2023-09-24_04:54:00.187689008, [3174, -251]
2023-09-24_04:54:00.187787636, [4292, 58]
2023-09-24_04:54:00.187886264, [4040, 174]
2023-09-24_04:54:00.187984892, [3108, 6]
2023-09-24_04:54:00.188083520, [2415, -22]
2023-09-24_04:54:00.188182148, [1744, 8]
2023-09-24_04:54:00.188280776, [1648, -86]
2023-09-24_04:54:00.188379403, [2815, -241]
2023-09-24_04:54:00.188478031, [4241, -302]
2023-09-24_04:54:00.188576659, [4209, -176]
2023-09-24_04:54:00.188675287, [3306, -147]
2023-09-24_04:54:00.188773915, [2727, -158]
2023-09-24_04:54:00.188872543, [2501, -156]
2023-09-24_04:54:00.188971171, [2954, -233]
2023-09-24_04:54:00.189069799, [3973, -304]
2023-09-24_04:54:00.189168427, [4811, -187]
2023-09-24_04:54:00.189267055, [4787, -190]
2023-09-24_04:54:00.189365683, [4124, -304]
2023-09-24_04:54:00.189464311, [3425, -212]
2023-09-24_04:54:00.189562939, [2901, -277]
2023-09-24_04:54:00.189661567, [2104, -281]
2023-09-24_04:54:00.189760195, [1331, -196]
2023-09-24_04:54:00.189858823, [1983, -227]
2023-09-24_04:54:00.189957451, [3005, -317]
2023-09-24_04:54:00.190056079, [3347, -356]
2023-09-24_04:54:00.190154707, [3705, -381]
2023-09-24_04:54:00.190253335, [3638, -349]
2023-09-24_04:54:00.190351963, [3398, -390]
2023-09-24_04:54:00.190450591, [3407, -557]
2023-09-24_04:54:00.190549219, [2872, -336]
2023-09-24_04:54:00.190647847, [2154, -64]
2023-09-24_04:54:00.190746475, [1083, -44]
2023-09-24_04:54:00.190845102, [383, -197]
2023-09-24_04:54:00.190943730, [678, -331]
2023-09-24_04:54:00.191042358, [893, -205]
2023-09-24_04:54:00.191140986, [512, -111]
2023-09-24_04:54:00.191239614, [716, -143]
2023-09-24_04:54:00.191338242, [1627, -232]
2023-09-24_04:54:00.191436870, [2212, -448]
2023-09-24_04:54:00.191535498, [2049, -428]
2023-09-24_04:54:00.191634126, [1207, -388]
2023-09-24_04:54:00.191732754, [522, -324]
2023-09-24_04:54:00.191831382, [390, -173]
2023-09-24_04:54:00.191930010, [299, -197]
2023-09-24_04:54:00.192028638, [271, -64]
2023-09-24_04:54:00.192127266, [-78, 73]
2023-09-24_04:54:00.192225894, [-263, -182]
2023-09-24_04:54:00.192324522, [-167, -360]
2023-09-24_04:54:00.192423150, [46, -324]
2023-09-24_04:54:00.192521778, [371, -301]
2023-09-24_04:54:00.192620406, [-54, -335]
2023-09-24_04:54:00.192719034, [-46, -520]
2023-09-24_04:54:00.192817662, [834, -549]
2023-09-24_04:54:00.192916290, [1707, -379]
2023-09-24_04:54:00.193014918, [1869, -430]
2023-09-24_04:54:00.193113546, [1040, -452]
2023-09-24_04:54:00.193212174, [341, -213]
2023-09-24_04:54:00.193310801, [-8, -208]
2023-09-24_04:54:00.193409429, [-501, -183]
2023-09-24_04:54:00.193508057, [-240, -232]
2023-09-24_04:54:00.193606685, [648, -345]
2023-09-24_04:54:00.193705313, [682, -177]
2023-09-24_04:54:00.193803941, [667, -80]
2023-09-24_04:54:00.193902569, [986, -7]
2023-09-24_04:54:00.194001197, [806, 75]
2023-09-24_04:54:00.194099825, [363, -14]
2023-09-24_04:54:00.194198453, [291, 85]
2023-09-24_04:54:00.194297081, [1161, 164]
2023-09-24_04:54:00.194395709, [1695, 121]
2023-09-24_04:54:00.194494337, [1136, 306]
2023-09-24_04:54:00.194592965, [807, 376]
2023-09-24_04:54:00.194691593, [834, 330]
2023-09-24_04:54:00.194790221, [669, 229]
2023-09-24_04:54:00.194888849, [743, 98]
2023-09-24_04:54:00.194987477, [1362, 269]
2023-09-24_04:54:00.195086105, [1677, 305]
2023-09-24_04:54:00.195184733, [1416, 166]
2023-09-24_04:54:00.195283361, [1300, 291]
2023-09-24_04:54:00.195381989, [1604, 463]
2023-09-24_04:54:00.195480617, [1696, 383]
2023-09-24_04:54:00.195579245, [1620, 375]
2023-09-24_04:54:00.195677873, [1945, 526]
2023-09-24_04:54:00.195776500, [2105, 560]
2023-09-24_04:54:00.195875128, [2093, 405]
2023-09-24_04:54:00.195973756, [1833, 272]
2023-09-24_04:54:00.196072384, [1990, 485]
2023-09-24_04:54:00.196171012, [2156, 542]
2023-09-24_04:54:00.196269640, [1941, 456]
2023-09-24_04:54:00.196368268, [2179, 409]
2023-09-24_04:54:00.196466896, [2557, 280]
2023-09-24_04:54:00.196565524, [3028, 241]
2023-09-24_04:54:00.196664152, [3285, 473]
2023-09-24_04:54:00.196762780, [3232, 685]
2023-09-24_04:54:00.196861408, [3172, 662]
2023-09-24_04:54:00.196960036, [3257, 516]
2023-09-24_04:54:00.197058664, [3480, 529]
2023-09-24_04:54:00.197157292, [3907, 462]
2023-09-24_04:54:00.197255920, [4803, 373]
2023-09-24_04:54:00.197354548, [5700, 575]
2023-09-24_04:54:00.197453176, [6063, 773]
2023-09-24_04:54:00.197551804, [5611, 627]
2023-09-24_04:54:00.197650432, [4733, 390]
2023-09-24_04:54:00.197749060, [4296, 467]
2023-09-24_04:54:00.197847688, [4072, 525]
2023-09-24_04:54:00.197946316, [4273, 568]
2023-09-24_04:54:00.198044944, [4695, 666]
2023-09-24_04:54:00.198143572, [5001, 651]
2023-09-24_04:54:00.198242200, [5650, 545]
2023-09-24_04:54:00.198340827, [6521, 369]
2023-09-24_04:54:00.198439455, [6689, 393]
2023-09-24_04:54:00.198538083, [6189, 660]
2023-09-24_04:54:00.198636711, [6268, 626]
2023-09-24_04:54:00.198735339, [6558, 549]
2023-09-24_04:54:00.198833967, [6350, 435]
2023-09-24_04:54:00.198932595, [5424, 261]
2023-09-24_04:54:00.199031223, [4449, 424]
2023-09-24_04:54:00.199129851, [4650, 459]
2023-09-24_04:54:00.199228479, [5444, 456]
2023-09-24_04:54:00.199327107, [5866, 498]
2023-09-24_04:54:00.199425735, [5915, 328]
2023-09-24_04:54:00.199524363, [5582, 222]
2023-09-24_04:54:00.199622991, [5408, 267]
2023-09-24_04:54:00.199721619, [5650, 416]
2023-09-24_04:54:00.199820247, [5776, 386]
2023-09-24_04:54:00.199918875, [5633, 341]
2023-09-24_04:54:00.200017503, [5472, 317]
2023-09-24_04:54:00.200116131, [5046, 190]
2023-09-24_04:54:00.200214759, [4405, 54]
2023-09-24_04:54:00.200313387, [4002, -139]
2023-09-24_04:54:00.200412015, [3452, -162]
2023-09-24_04:54:00.200510643, [2948, -7]
2023-09-24_04:54:00.200609271, [3368, -100]
2023-09-24_04:54:00.200707899, [3941, -137]
2023-09-24_04:54:00.200806526, [3747, 76]
2023-09-24_04:54:00.200905154, [3177, 137]
2023-09-24_04:54:00.201003782, [2625, 51]
2023-09-24_04:54:00.201102410, [2893, -20]
2023-09-24_04:54:00.201201038, [3786, 38]
2023-09-24_04:54:00.201299666, [4133, -26]
2023-09-24_04:54:00.201398294, [3845, -158]
2023-09-24_04:54:00.201496922, [2847, -179]
2023-09-24_04:54:00.201595550, [2092, -117]
2023-09-24_04:54:00.201694178, [2131, -136]
2023-09-24_04:54:00.201792806, [1771, -181]
2023-09-24_04:54:00.201891434, [1337, -29]
2023-09-24_04:54:00.201990062, [1471, -36]
2023-09-24_04:54:00.202088690, [2183, -56]
2023-09-24_04:54:00.202187318, [2449, -44]
2023-09-24_04:54:00.202285946, [2370, 104]
2023-09-24_04:54:00.202384574, [2985, -73]
2023-09-24_04:54:00.202483202, [3359, -188]
2023-09-24_04:54:00.202581830, [2812, -36]
2023-09-24_04:54:00.202680458, [1926, 62]
2023-09-24_04:54:00.202779086, [1632, 132]
2023-09-24_04:54:00.202877714, [1859, -106]
2023-09-24_04:54:00.202976342, [1783, -379]
2023-09-24_04:54:00.203074970, [1324, -250]
2023-09-24_04:54:00.203173598, [966, -1]
2023-09-24_04:54:00.203272225, [1113, -85]
2023-09-24_04:54:00.203370853, [1291, -227]
2023-09-24_04:54:00.203469481, [1599, -137]
2023-09-24_04:54:00.203568109, [2332, -25]
2023-09-24_04:54:00.203666737, [2514, -96]
2023-09-24_04:54:00.203765365, [2260, -231]
2023-09-24_04:54:00.203863993, [2032, -145]
2023-09-24_04:54:00.203962621, [1491, 40]
2023-09-24_04:54:00.204061249, [903, 142]
2023-09-24_04:54:00.204159877, [213, 115]
2023-09-24_04:54:00.204258505, [-149, -93]
2023-09-24_04:54:00.204357133, [-23, -248]
2023-09-24_04:54:00.204455761, [433, -183]
2023-09-24_04:54:00.204554389, [894, -59]
2023-09-24_04:54:00.204653017, [898, -18]
2023-09-24_04:54:00.204751645, [381, 104]
2023-09-24_04:54:00.204850273, [77, 88]
2023-09-24_04:54:00.204948901, [554, -96]
2023-09-24_04:54:00.205047529, [1243, -146]
2023-09-24_04:54:00.205146157, [1365, -86]
2023-09-24_04:54:00.205244785, [814, -46]
2023-09-24_04:54:00.205343413, [-71, 26]
2023-09-24_04:54:00.205442041, [-529, 80]
2023-09-24_04:54:00.205540669, [-329, 202]
2023-09-24_04:54:00.205639297, [110, 110]
2023-09-24_04:54:00.205737924, [175, 68]
2023-09-24_04:54:00.205836552, [32, 133]
2023-09-24_04:54:00.205935180, [52, 39]
2023-09-24_04:54:00.206033808, [-17, -81]
2023-09-24_04:54:00.206132436, [-135, -73]
2023-09-24_04:54:00.206231064, [-405, -1]
2023-09-24_04:54:00.206329692, [-418, -19]
2023-09-24_04:54:00.206428320, [-189, 79]
2023-09-24_04:54:00.206526948, [215, 164]
2023-09-24_04:54:00.206625576, [838, 151]
2023-09-24_04:54:00.206724204, [974, 78]
2023-09-24_04:54:00.206822832, [699, 24]
2023-09-24_04:54:00.206921460, [342, 68]
2023-09-24_04:54:00.207020088, [220, 62]
2023-09-24_04:54:00.207118716, [231, 24]
2023-09-24_04:54:00.207217344, [56, -21]
2023-09-24_04:54:00.207315972, [443, -112]
2023-09-24_04:54:00.207414600, [799, -141]
2023-09-24_04:54:00.207513228, [823, -29]
2023-09-24_04:54:00.207611856, [1126, 55]
2023-09-24_04:54:00.207710484, [1125, 88]
2023-09-24_04:54:00.207809112, [1237, 106]
2023-09-24_04:54:00.207907740, [1599, 205]
2023-09-24_04:54:00.208006368, [1257, 186]
2023-09-24_04:54:00.208104996, [864, 174]
2023-09-24_04:54:00.208203623, [1325, 204]
2023-09-24_04:54:00.208302251, [2072, 78]
2023-09-24_04:54:00.208400879, [1835, 113]
2023-09-24_04:54:00.208499507, [753, 203]
2023-09-24_04:54:00.208598135, [516, 112]
2023-09-24_04:54:00.208696763, [847, -13]
2023-09-24_04:54:00.208795391, [808, 46]
2023-09-24_04:54:00.208894019, [920, 178]
2023-09-24_04:54:00.208992647, [1436, 119]
2023-09-24_04:54:00.209091275, [1844, 137]
2023-09-24_04:54:00.209189903, [2104, 39]
2023-09-24_04:54:00.209288531, [1962, -98]
2023-09-24_04:54:00.209387159, [1313, -32]
2023-09-24_04:54:00.209485787, [227, -76]
2023-09-24_04:54:00.209584415, [-567, -116]
2023-09-24_04:54:00.209683043, [-539, -103]
2023-09-24_04:54:00.209781671, [-251, -109]
2023-09-24_04:54:00.209880299, [108, -109]
2023-09-24_04:54:00.209978927, [251, -160]
2023-09-24_04:54:00.210077555, [304, -271]
2023-09-24_04:54:00.210176183, [550, -341]
2023-09-24_04:54:00.210274811, [417, -510]
2023-09-24_04:54:00.210373439, [-569, -521]
2023-09-24_04:54:00.210472067, [-1242, -415]
2023-09-24_04:54:00.210570695, [-1257, -381]
2023-09-24_04:54:00.210669322, [-904, -384]
2023-09-24_04:54:00.210767950, [-406, -416]
2023-09-24_04:54:00.210866578, [-841, -406]
2023-09-24_04:54:00.210965206, [-1892, -214]
2023-09-24_04:54:00.211063834, [-2631, -89]
2023-09-24_04:54:00.211162462, [-2994, -225]
2023-09-24_04:54:00.211261090, [-3289, -361]
2023-09-24_04:54:00.211359718, [-3577, -423]
2023-09-24_04:54:00.211458346, [-3482, -397]
2023-09-24_04:54:00.211556974, [-2640, -400]
2023-09-24_04:54:00.211655602, [-1523, -421]
2023-09-24_04:54:00.211754230, [-1011, -429]
2023-09-24_04:54:00.211852858, [-1360, -457]
2023-09-24_04:54:00.211951486, [-2690, -408]
2023-09-24_04:54:00.212050114, [-3959, -482]
2023-09-24_04:54:00.212148742, [-4139, -597]
2023-09-24_04:54:00.212247370, [-3658, -713]
2023-09-24_04:54:00.212345998, [-3714, -661]
2023-09-24_04:54:00.212444626, [-4033, -469]
2023-09-24_04:54:00.212543254, [-3636, -368]
2023-09-24_04:54:00.212641882, [-3506, -441]
2023-09-24_04:54:00.212740510, [-3287, -670]
2023-09-24_04:54:00.212839138, [-2954, -644]
2023-09-24_04:54:00.212937766, [-3094, -515]
2023-09-24_04:54:00.213036394, [-3007, -288]
2023-09-24_04:54:00.213135021, [-2781, -280]
2023-09-24_04:54:00.213233649, [-2381, -457]
2023-09-24_04:54:00.213332277, [-2227, -424]
2023-09-24_04:54:00.213430905, [-2790, -358]
2023-09-24_04:54:00.213529533, [-3618, -304]
2023-09-24_04:54:00.213628161, [-3712, -368]
2023-09-24_04:54:00.213726789, [-3198, -435]
2023-09-24_04:54:00.213825417, [-3023, -301]
2023-09-24_04:54:00.213924045, [-2835, -294]
2023-09-24_04:54:00.214022673, [-2487, -286]
2023-09-24_04:54:00.214121301, [-2641, -238]
2023-09-24_04:54:00.214219929, [-2979, -227]
2023-09-24_04:54:00.214318557, [-2851, -126]
2023-09-24_04:54:00.214417185, [-2654, -24]
2023-09-24_04:54:00.214515813, [-2586, -42]
2023-09-24_04:54:00.214614441, [-2804, -183]
2023-09-24_04:54:00.214713069, [-2834, -292]
2023-09-24_04:54:00.214811697, [-3074, -278]
2023-09-24_04:54:00.214910325, [-3258, -51]
2023-09-24_04:54:00.215008953, [-2451, 187]
2023-09-24_04:54:00.215107581, [-1386, 160]
2023-09-24_04:54:00.215206209, [-1206, 47]
2023-09-24_04:54:00.215304837, [-1388, 111]
2023-09-24_04:54:00.215403465, [-1486, 94]
2023-09-24_04:54:00.215502093, [-1904, 115]
2023-09-24_04:54:00.215600720, [-2056, 242]
2023-09-24_04:54:00.215699348, [-1764, 258]
2023-09-24_04:54:00.215797976, [-1799, 240]
2023-09-24_04:54:00.215896604, [-1921, 242]
2023-09-24_04:54:00.215995232, [-1267, 272]
2023-09-24_04:54:00.216093860, [-583, 254]
2023-09-24_04:54:00.216192488, [-470, 89]
2023-09-24_04:54:00.216291116, [-473, 130]
2023-09-24_04:54:00.216389744, [-601, 273]
2023-09-24_04:54:00.216488372, [-605, 80]
2023-09-24_04:54:00.216587000, [-157, 25]
2023-09-24_04:54:00.216685628, [-49, 83]
2023-09-24_04:54:00.216784256, [-154, 254]
2023-09-24_04:54:00.216882884, [240, 480]
2023-09-24_04:54:00.216981512, [928, 348]
2023-09-24_04:54:00.217080140, [1385, 262]
2023-09-24_04:54:00.217178768, [1790, 296]
2023-09-24_04:54:00.217277396, [2088, 407]
2023-09-24_04:54:00.217376024, [2203, 488]
2023-09-24_04:54:00.217474652, [1855, 430]
2023-09-24_04:54:00.217573280, [1266, 433]
2023-09-24_04:54:00.217671908, [887, 514]
2023-09-24_04:54:00.217770536, [853, 570]
2023-09-24_04:54:00.217869164, [1701, 719]
2023-09-24_04:54:00.217967792, [2478, 639]
2023-09-24_04:54:00.218066420, [2275, 455]
2023-09-24_04:54:00.218165047, [2046, 424]
2023-09-24_04:54:00.218263675, [2508, 217]
2023-09-24_04:54:00.218362303, [2990, 112]
2023-09-24_04:54:00.218460931, [3072, 248]
2023-09-24_04:54:00.218559559, [2610, 394]
2023-09-24_04:54:00.218658187, [1911, 421]
2023-09-24_04:54:00.218756815, [1469, 498]
2023-09-24_04:54:00.218855443, [1345, 452]
2023-09-24_04:54:00.218954071, [1326, 397]
2023-09-24_04:54:00.219052699, [1571, 394]
2023-09-24_04:54:00.219151327, [2407, 452]
2023-09-24_04:54:00.219249955, [3101, 344]
2023-09-24_04:54:00.219348583, [2825, 101]
2023-09-24_04:54:00.219447211, [2246, 53]
2023-09-24_04:54:00.219545839, [1807, 149]
2023-09-24_04:54:00.219644467, [1254, 104]
2023-09-24_04:54:00.219743095, [956, 97]
2023-09-24_04:54:00.219841723, [934, 298]
2023-09-24_04:54:00.219940351, [751, 278]
2023-09-24_04:54:00.220038979, [592, 217]
2023-09-24_04:54:00.220137607, [403, 235]
2023-09-24_04:54:00.220236235, [222, 117]
2023-09-24_04:54:00.220334863, [-324, -38]
2023-09-24_04:54:00.220433491, [-440, 88]
2023-09-24_04:54:00.220532119, [291, 228]
2023-09-24_04:54:00.220630746, [597, 200]
2023-09-24_04:54:00.220729374, [382, 59]
2023-09-24_04:54:00.220828002, [173, 120]
2023-09-24_04:54:00.220926630, [467, 231]
2023-09-24_04:54:00.221025258, [358, 185]
2023-09-24_04:54:00.221123886, [-722, 179]
2023-09-24_04:54:00.221222514, [-1612, 84]
2023-09-24_04:54:00.221321142, [-1731, -85]
2023-09-24_04:54:00.221419770, [-1353, -86]
2023-09-24_04:54:00.221518398, [-1626, -37]
2023-09-24_04:54:00.221617026, [-1690, -220]
2023-09-24_04:54:00.221715654, [-842, -438]
2023-09-24_04:54:00.221814282, [-468, -361]
2023-09-24_04:54:00.221912910, [-798, -76]
2023-09-24_04:54:00.222011538, [-1470, 66]
2023-09-24_04:54:00.222110166, [-1749, -5]
2023-09-24_04:54:00.222208794, [-1272, -24]
2023-09-24_04:54:00.222307422, [-902, -83]
2023-09-24_04:54:00.222406050, [-1057, -133]
2023-09-24_04:54:00.222504678, [-1654, -111]
2023-09-24_04:54:00.222603306, [-2144, -161]
2023-09-24_04:54:00.222701934, [-2137, -188]
2023-09-24_04:54:00.222800562, [-1849, -290]
2023-09-24_04:54:00.222899190, [-1395, -225]
2023-09-24_04:54:00.222997818, [-1733, -166]
2023-09-24_04:54:00.223096445, [-2407, -125]
2023-09-24_04:54:00.223195073, [-2156, -159]
2023-09-24_04:54:00.223293701, [-1761, -189]
2023-09-24_04:54:00.223392329, [-2147, -256]
2023-09-24_04:54:00.223490957, [-3152, -250]
2023-09-24_04:54:00.223589585, [-2942, -177]
2023-09-24_04:54:00.223688213, [-2064, -292]
2023-09-24_04:54:00.223786841, [-2502, -292]
2023-09-24_04:54:00.223885469, [-3449, -326]
2023-09-24_04:54:00.223984097, [-3363, -246]
2023-09-24_04:54:00.224082725, [-2701, -275]
2023-09-24_04:54:00.224181353, [-2605, -236]
2023-09-24_04:54:00.224279981, [-2970, -122]
2023-09-24_04:54:00.224378609, [-3271, -232]
2023-09-24_04:54:00.224477237, [-3612, -263]
2023-09-24_04:54:00.224575865, [-3628, -343]
2023-09-24_04:54:00.224674493, [-3316, -499]
2023-09-24_04:54:00.224773121, [-3301, -460]
2023-09-24_04:54:00.224871749, [-3406, -177]
2023-09-24_04:54:00.224970377, [-3703, 24]
2023-09-24_04:54:00.225069005, [-3978, -99]
2023-09-24_04:54:00.225167633, [-3886, -273]
2023-09-24_04:54:00.225266261, [-3535, -302]
2023-09-24_04:54:00.225364889, [-3062, -299]
2023-09-24_04:54:00.225463517, [-2652, -287]
2023-09-24_04:54:00.225562144, [-2997, -259]
2023-09-24_04:54:00.225660772, [-4175, -304]
2023-09-24_04:54:00.225759400, [-4814, -380]
2023-09-24_04:54:00.225858028, [-4734, -422]
2023-09-24_04:54:00.225956656, [-4039, -544]
2023-09-24_04:54:00.226055284, [-3353, -597]
2023-09-24_04:54:00.226153912, [-3470, -521]
2023-09-24_04:54:00.226252540, [-3597, -531]
2023-09-24_04:54:00.226351168, [-3059, -539]
2023-09-24_04:54:00.226449796, [-2147, -396]
2023-09-24_04:54:00.226548424, [-1733, -94]
2023-09-24_04:54:00.226647052, [-2602, -31]
2023-09-24_04:54:00.226745680, [-3671, -222]
2023-09-24_04:54:00.226844308, [-3797, -354]
2023-09-24_04:54:00.226942936, [-3813, -291]
2023-09-24_04:54:00.227041564, [-3738, -34]
2023-09-24_04:54:00.227140192, [-3574, 103]
2023-09-24_04:54:00.227238820, [-2942, -48]
2023-09-24_04:54:00.227337448, [-1968, -81]
2023-09-24_04:54:00.227436076, [-1368, -127]
2023-09-24_04:54:00.227534704, [-1286, -275]
2023-09-24_04:54:00.227633332, [-1417, -289]
2023-09-24_04:54:00.227731960, [-1461, -255]
2023-09-24_04:54:00.227830588, [-1816, -216]
2023-09-24_04:54:00.227929216, [-2714, -243]
2023-09-24_04:54:00.228027843, [-3272, -197]
2023-09-24_04:54:00.228126471, [-2856, 33]
2023-09-24_04:54:00.228225099, [-2514, 19]
2023-09-24_04:54:00.228323727, [-2475, -5]
2023-09-24_04:54:00.228422355, [-1898, -19]
2023-09-24_04:54:00.228520983, [-1300, -131]
2023-09-24_04:54:00.228619611, [-1388, -221]
2023-09-24_04:54:00.228718239, [-1287, -248]
2023-09-24_04:54:00.228816867, [-817, -79]
2023-09-24_04:54:00.228915495, [-1115, -26]
2023-09-24_04:54:00.229014123, [-2256, -130]
2023-09-24_04:54:00.229112751, [-3087, -110]
2023-09-24_04:54:00.229211379, [-2844, -72]
2023-09-24_04:54:00.229310007, [-2539, -70]
2023-09-24_04:54:00.229408635, [-2463, -153]
2023-09-24_04:54:00.229507263, [-2227, -148]
2023-09-24_04:54:00.229605891, [-2298, 9]
2023-09-24_04:54:00.229704519, [-2414, 194]
2023-09-24_04:54:00.229803147, [-2057, 151]
2023-09-24_04:54:00.229901775, [-1808, -27]
2023-09-24_04:54:00.230000403, [-2368, -93]
2023-09-24_04:54:00.230099031, [-3312, -146]
2023-09-24_04:54:00.230197659, [-4058, -188]
2023-09-24_04:54:00.230296287, [-4076, -234]
2023-09-24_04:54:00.230394915, [-3540, -281]
2023-09-24_04:54:00.230493542, [-3008, -314]
2023-09-24_04:54:00.230592170, [-3174, -301]
2023-09-24_04:54:00.230690798, [-3800, -319]
2023-09-24_04:54:00.230789426, [-4277, -366]
2023-09-24_04:54:00.230888054, [-4507, -375]
2023-09-24_04:54:00.230986682, [-4604, -432]
2023-09-24_04:54:00.231085310, [-4759, -305]
2023-09-24_04:54:00.231183938, [-4683, -287]
2023-09-24_04:54:00.231282566, [-4196, -352]
2023-09-24_04:54:00.231381194, [-3519, -288]
2023-09-24_04:54:00.231479822, [-3119, -281]
2023-09-24_04:54:00.231578450, [-3437, -307]
2023-09-24_04:54:00.231677078, [-3895, -342]
2023-09-24_04:54:00.231775706, [-4323, -273]
2023-09-24_04:54:00.231874334, [-4472, -162]
2023-09-24_04:54:00.231972962, [-4330, -149]
2023-09-24_04:54:00.232071590, [-4193, -204]
