"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-301U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1180, -24]
2023-09-24_04:54:00.264224305, [872, 528]
2023-09-24_04:54:00.264322933, [750, 496]
2023-09-24_04:54:00.264421561, [-65, 214]
2023-09-24_04:54:00.264520189, [-836, 192]
2023-09-24_04:54:00.264618817, [-702, 489]
2023-09-24_04:54:00.264717445, [172, 581]
2023-09-24_04:54:00.264816073, [644, 553]
2023-09-24_04:54:00.264914701, [325, 434]
2023-09-24_04:54:00.265013329, [300, 354]
2023-09-24_04:54:00.265111957, [624, 520]
2023-09-24_04:54:00.265210584, [170, 483]
2023-09-24_04:54:00.265309212, [-729, 347]
2023-09-24_04:54:00.265407840, [-1164, 275]
2023-09-24_04:54:00.265506468, [-922, 262]
2023-09-24_04:54:00.265605096, [-221, 340]
2023-09-24_04:54:00.265703724, [237, 358]
2023-09-24_04:54:00.265802352, [461, 272]
2023-09-24_04:54:00.265900980, [530, 427]
2023-09-24_04:54:00.265999608, [332, 638]
2023-09-24_04:54:00.266098236, [35, 591]
2023-09-24_04:54:00.266196864, [-239, 539]
2023-09-24_04:54:00.266295492, [-572, 430]
2023-09-24_04:54:00.266394120, [-534, 399]
2023-09-24_04:54:00.266492748, [-286, 510]
2023-09-24_04:54:00.266591376, [57, 416]
2023-09-24_04:54:00.266690004, [552, 251]
2023-09-24_04:54:00.266788632, [150, 179]
2023-09-24_04:54:00.266887260, [-764, 120]
2023-09-24_04:54:00.266985888, [-726, 153]
2023-09-24_04:54:00.267084516, [-171, 260]
2023-09-24_04:54:00.267183144, [326, 383]
2023-09-24_04:54:00.267281772, [860, 379]
2023-09-24_04:54:00.267380400, [821, 251]
2023-09-24_04:54:00.267479028, [268, 195]
2023-09-24_04:54:00.267577656, [-398, 314]
2023-09-24_04:54:00.267676283, [-697, 206]
2023-09-24_04:54:00.267774911, [-608, 53]
2023-09-24_04:54:00.267873539, [-754, 186]
2023-09-24_04:54:00.267972167, [-475, 345]
2023-09-24_04:54:00.268070795, [545, 318]
2023-09-24_04:54:00.268169423, [1065, 290]
2023-09-24_04:54:00.268268051, [722, 370]
2023-09-24_04:54:00.268366679, [142, 282]
2023-09-24_04:54:00.268465307, [-236, 111]
2023-09-24_04:54:00.268563935, [87, 40]
2023-09-24_04:54:00.268662563, [635, 159]
2023-09-24_04:54:00.268761191, [1014, 150]
2023-09-24_04:54:00.268859819, [797, 68]
2023-09-24_04:54:00.268958447, [-271, 52]
2023-09-24_04:54:00.269057075, [-945, 66]
2023-09-24_04:54:00.269155703, [-670, 192]
2023-09-24_04:54:00.269254331, [-19, 259]
2023-09-24_04:54:00.269352959, [267, 239]
2023-09-24_04:54:00.269451587, [390, 43]
2023-09-24_04:54:00.269550215, [811, -112]
2023-09-24_04:54:00.269648843, [873, -62]
2023-09-24_04:54:00.269747471, [357, -116]
2023-09-24_04:54:00.269846099, [87, -168]
2023-09-24_04:54:00.269944727, [219, -167]
2023-09-24_04:54:00.270043355, [39, -142]
2023-09-24_04:54:00.270141982, [-562, -122]
2023-09-24_04:54:00.270240610, [-549, -84]
2023-09-24_04:54:00.270339238, [156, -82]
2023-09-24_04:54:00.270437866, [778, -67]
2023-09-24_04:54:00.270536494, [1467, -6]
2023-09-24_04:54:00.270635122, [1368, -115]
2023-09-24_04:54:00.270733750, [-21, -213]
2023-09-24_04:54:00.270832378, [-1014, -356]
2023-09-24_04:54:00.270931006, [-663, -502]
2023-09-24_04:54:00.271029634, [310, -390]
2023-09-24_04:54:00.271128262, [766, -148]
2023-09-24_04:54:00.271226890, [361, 88]
2023-09-24_04:54:00.271325518, [-621, -9]
2023-09-24_04:54:00.271424146, [-1203, -193]
2023-09-24_04:54:00.271522774, [-1059, -212]
2023-09-24_04:54:00.271621402, [-746, -162]
2023-09-24_04:54:00.271720030, [-318, -161]
2023-09-24_04:54:00.271818658, [-351, -394]
2023-09-24_04:54:00.271917286, [-675, -398]
2023-09-24_04:54:00.272015914, [-559, -328]
2023-09-24_04:54:00.272114542, [78, -223]
2023-09-24_04:54:00.272213170, [693, -107]
2023-09-24_04:54:00.272311798, [808, -209]
2023-09-24_04:54:00.272410426, [46, -362]
2023-09-24_04:54:00.272509054, [-865, -261]
2023-09-24_04:54:00.272607681, [-1168, -144]
2023-09-24_04:54:00.272706309, [-652, -327]
2023-09-24_04:54:00.272804937, [267, -363]
2023-09-24_04:54:00.272903565, [302, -184]
2023-09-24_04:54:00.273002193, [274, -196]
2023-09-24_04:54:00.273100821, [387, -170]
2023-09-24_04:54:00.273199449, [90, -233]
2023-09-24_04:54:00.273298077, [-257, -209]
2023-09-24_04:54:00.273396705, [-627, -95]
2023-09-24_04:54:00.273495333, [-381, -137]
2023-09-24_04:54:00.273593961, [-85, -147]
2023-09-24_04:54:00.273692589, [-429, -42]
2023-09-24_04:54:00.273791217, [-540, 3]
2023-09-24_04:54:00.273889845, [-555, -101]
2023-09-24_04:54:00.273988473, [-271, -214]
2023-09-24_04:54:00.274087101, [507, -254]
2023-09-24_04:54:00.274185729, [686, -88]
2023-09-24_04:54:00.274284357, [-1, 40]
2023-09-24_04:54:00.274382985, [-851, 8]
2023-09-24_04:54:00.274481613, [-1124, -4]
2023-09-24_04:54:00.274580241, [-1262, -22]
2023-09-24_04:54:00.274678869, [-1010, 9]
2023-09-24_04:54:00.274777497, [-4, 59]
2023-09-24_04:54:00.274876125, [527, 73]
2023-09-24_04:54:00.274974753, [230, 54]
2023-09-24_04:54:00.275073380, [-376, 24]
2023-09-24_04:54:00.275172008, [-383, 63]
2023-09-24_04:54:00.275270636, [199, 12]
2023-09-24_04:54:00.275369264, [375, 81]
2023-09-24_04:54:00.275467892, [128, 100]
2023-09-24_04:54:00.275566520, [-407, -8]
2023-09-24_04:54:00.275665148, [-1059, 6]
2023-09-24_04:54:00.275763776, [-1410, -1]
2023-09-24_04:54:00.275862404, [-1109, 50]
2023-09-24_04:54:00.275961032, [-277, 67]
2023-09-24_04:54:00.276059660, [423, 70]
2023-09-24_04:54:00.276158288, [791, 143]
2023-09-24_04:54:00.276256916, [423, 164]
2023-09-24_04:54:00.276355544, [-362, 122]
2023-09-24_04:54:00.276454172, [-398, 65]
2023-09-24_04:54:00.276552800, [435, 266]
2023-09-24_04:54:00.276651428, [785, 252]
2023-09-24_04:54:00.276750056, [466, 80]
2023-09-24_04:54:00.276848684, [-72, 46]
2023-09-24_04:54:00.276947312, [-807, 129]
2023-09-24_04:54:00.277045940, [-1515, 183]
2023-09-24_04:54:00.277144568, [-1847, -16]
2023-09-24_04:54:00.277243196, [-1047, -186]
2023-09-24_04:54:00.277341824, [379, -171]
2023-09-24_04:54:00.277440452, [1004, 36]
2023-09-24_04:54:00.277539080, [1353, 82]
2023-09-24_04:54:00.277637707, [1322, -9]
2023-09-24_04:54:00.277736335, [410, -10]
2023-09-24_04:54:00.277834963, [-385, -27]
2023-09-24_04:54:00.277933591, [-877, -168]
2023-09-24_04:54:00.278032219, [-1199, -310]
2023-09-24_04:54:00.278130847, [-874, -116]
2023-09-24_04:54:00.278229475, [-225, 244]
2023-09-24_04:54:00.278328103, [245, 130]
2023-09-24_04:54:00.278426731, [367, -138]
2023-09-24_04:54:00.278525359, [475, -152]
2023-09-24_04:54:00.278623987, [704, -137]
2023-09-24_04:54:00.278722615, [702, -198]
2023-09-24_04:54:00.278821243, [532, -263]
2023-09-24_04:54:00.278919871, [555, -71]
2023-09-24_04:54:00.279018499, [6, 1]
2023-09-24_04:54:00.279117127, [-810, -95]
2023-09-24_04:54:00.279215755, [-604, -133]
2023-09-24_04:54:00.279314383, [-162, -159]
2023-09-24_04:54:00.279413011, [17, -98]
2023-09-24_04:54:00.279511639, [414, -22]
2023-09-24_04:54:00.279610267, [614, 55]
2023-09-24_04:54:00.279708895, [938, 56]
2023-09-24_04:54:00.279807523, [1120, -18]
2023-09-24_04:54:00.279906151, [667, -58]
2023-09-24_04:54:00.280004779, [203, -141]
2023-09-24_04:54:00.280103406, [-66, -275]
2023-09-24_04:54:00.280202034, [181, -310]
2023-09-24_04:54:00.280300662, [427, -268]
2023-09-24_04:54:00.280399290, [234, -385]
2023-09-24_04:54:00.280497918, [161, -427]
2023-09-24_04:54:00.280596546, [394, -292]
2023-09-24_04:54:00.280695174, [640, -377]
2023-09-24_04:54:00.280793802, [511, -530]
2023-09-24_04:54:00.280892430, [2, -591]
2023-09-24_04:54:00.280991058, [-88, -409]
2023-09-24_04:54:00.281089686, [360, -314]
2023-09-24_04:54:00.281188314, [533, -376]
2023-09-24_04:54:00.281286942, [241, -300]
2023-09-24_04:54:00.281385570, [-8, -266]
2023-09-24_04:54:00.281484198, [-156, -255]
2023-09-24_04:54:00.281582826, [74, -282]
2023-09-24_04:54:00.281681454, [707, -314]
2023-09-24_04:54:00.281780082, [937, -281]
2023-09-24_04:54:00.281878710, [474, -192]
2023-09-24_04:54:00.281977338, [70, -126]
2023-09-24_04:54:00.282075966, [216, -183]
2023-09-24_04:54:00.282174594, [570, -126]
2023-09-24_04:54:00.282273222, [331, -29]
2023-09-24_04:54:00.282371850, [-6, -95]
2023-09-24_04:54:00.282470478, [408, -215]
2023-09-24_04:54:00.282569105, [965, -303]
2023-09-24_04:54:00.282667733, [1159, -362]
2023-09-24_04:54:00.282766361, [437, -248]
2023-09-24_04:54:00.282864989, [-239, -63]
2023-09-24_04:54:00.282963617, [-380, 41]
2023-09-24_04:54:00.283062245, [-528, -128]
2023-09-24_04:54:00.283160873, [-120, -338]
2023-09-24_04:54:00.283259501, [639, -198]
2023-09-24_04:54:00.283358129, [1057, -258]
2023-09-24_04:54:00.283456757, [759, -345]
2023-09-24_04:54:00.283555385, [33, -225]
2023-09-24_04:54:00.283654013, [-84, -172]
2023-09-24_04:54:00.283752641, [774, -62]
2023-09-24_04:54:00.283851269, [1149, -8]
2023-09-24_04:54:00.283949897, [213, 99]
2023-09-24_04:54:00.284048525, [-596, 34]
2023-09-24_04:54:00.284147153, [-841, -41]
2023-09-24_04:54:00.284245781, [-263, 15]
2023-09-24_04:54:00.284344409, [540, -179]
2023-09-24_04:54:00.284443037, [780, -287]
2023-09-24_04:54:00.284541665, [925, -241]
2023-09-24_04:54:00.284640293, [764, 12]
2023-09-24_04:54:00.284738921, [532, 153]
2023-09-24_04:54:00.284837549, [336, 55]
2023-09-24_04:54:00.284936177, [10, 55]
2023-09-24_04:54:00.285034804, [-167, 103]
2023-09-24_04:54:00.285133432, [-83, 162]
2023-09-24_04:54:00.285232060, [230, 171]
2023-09-24_04:54:00.285330688, [317, 119]
2023-09-24_04:54:00.285429316, [74, 148]
2023-09-24_04:54:00.285527944, [-101, 250]
2023-09-24_04:54:00.285626572, [-160, 173]
2023-09-24_04:54:00.285725200, [-238, 111]
2023-09-24_04:54:00.285823828, [-260, 164]
2023-09-24_04:54:00.285922456, [-155, 93]
2023-09-24_04:54:00.286021084, [138, -39]
2023-09-24_04:54:00.286119712, [330, 55]
2023-09-24_04:54:00.286218340, [49, 234]
2023-09-24_04:54:00.286316968, [-87, 187]
2023-09-24_04:54:00.286415596, [-119, 48]
2023-09-24_04:54:00.286514224, [-230, 0]
2023-09-24_04:54:00.286612852, [-49, 103]
2023-09-24_04:54:00.286711480, [-64, 156]
2023-09-24_04:54:00.286810108, [-171, 132]
2023-09-24_04:54:00.286908736, [-1, 100]
2023-09-24_04:54:00.287007364, [178, 92]
2023-09-24_04:54:00.287105992, [-226, 163]
2023-09-24_04:54:00.287204620, [-634, 86]
2023-09-24_04:54:00.287303248, [-470, -109]
2023-09-24_04:54:00.287401876, [-108, -95]
2023-09-24_04:54:00.287500503, [80, 71]
2023-09-24_04:54:00.287599131, [99, 132]
2023-09-24_04:54:00.287697759, [76, 113]
2023-09-24_04:54:00.287796387, [42, 120]
2023-09-24_04:54:00.287895015, [111, 189]
2023-09-24_04:54:00.287993643, [289, 235]
2023-09-24_04:54:00.288092271, [378, 293]
2023-09-24_04:54:00.288190899, [72, 336]
2023-09-24_04:54:00.288289527, [-22, 200]
2023-09-24_04:54:00.288388155, [-89, 234]
2023-09-24_04:54:00.288486783, [-373, 222]
2023-09-24_04:54:00.288585411, [-301, 62]
2023-09-24_04:54:00.288684039, [-53, 59]
2023-09-24_04:54:00.288782667, [103, 113]
2023-09-24_04:54:00.288881295, [256, 159]
2023-09-24_04:54:00.288979923, [490, 60]
2023-09-24_04:54:00.289078551, [481, -56]
2023-09-24_04:54:00.289177179, [251, 207]
2023-09-24_04:54:00.289275807, [25, 278]
2023-09-24_04:54:00.289374435, [-246, 184]
2023-09-24_04:54:00.289473063, [-512, 317]
2023-09-24_04:54:00.289571691, [-445, 375]
2023-09-24_04:54:00.289670319, [-1, 263]
2023-09-24_04:54:00.289768947, [317, 56]
2023-09-24_04:54:00.289867575, [109, -13]
2023-09-24_04:54:00.289966202, [-133, -44]
2023-09-24_04:54:00.290064830, [-278, -90]
2023-09-24_04:54:00.290163458, [-247, 59]
2023-09-24_04:54:00.290262086, [238, 317]
2023-09-24_04:54:00.290360714, [726, 323]
2023-09-24_04:54:00.290459342, [909, 111]
2023-09-24_04:54:00.290557970, [432, 69]
2023-09-24_04:54:00.290656598, [-67, 139]
2023-09-24_04:54:00.290755226, [-304, 158]
2023-09-24_04:54:00.290853854, [-612, 202]
2023-09-24_04:54:00.290952482, [-972, 66]
2023-09-24_04:54:00.291051110, [-1000, -138]
2023-09-24_04:54:00.291149738, [-338, -156]
2023-09-24_04:54:00.291248366, [306, -184]
2023-09-24_04:54:00.291346994, [566, -184]
2023-09-24_04:54:00.291445622, [431, -76]
2023-09-24_04:54:00.291544250, [156, -26]
2023-09-24_04:54:00.291642878, [92, 75]
2023-09-24_04:54:00.291741506, [-104, 91]
2023-09-24_04:54:00.291840134, [-393, 140]
2023-09-24_04:54:00.291938762, [-336, 13]
2023-09-24_04:54:00.292037390, [-155, -171]
2023-09-24_04:54:00.292136018, [-195, -101]
2023-09-24_04:54:00.292234646, [15, -126]
2023-09-24_04:54:00.292333274, [58, -126]
2023-09-24_04:54:00.292431901, [-557, -76]
2023-09-24_04:54:00.292530529, [-1165, -120]
2023-09-24_04:54:00.292629157, [-839, -58]
2023-09-24_04:54:00.292727785, [134, 24]
2023-09-24_04:54:00.292826413, [430, 157]
2023-09-24_04:54:00.292925041, [99, 100]
2023-09-24_04:54:00.293023669, [248, -204]
2023-09-24_04:54:00.293122297, [607, -376]
2023-09-24_04:54:00.293220925, [495, -286]
2023-09-24_04:54:00.293319553, [176, -230]
2023-09-24_04:54:00.293418181, [45, -110]
2023-09-24_04:54:00.293516809, [-128, -47]
2023-09-24_04:54:00.293615437, [-407, -208]
2023-09-24_04:54:00.293714065, [-787, -183]
2023-09-24_04:54:00.293812693, [-834, -111]
2023-09-24_04:54:00.293911321, [-374, -73]
2023-09-24_04:54:00.294009949, [240, -29]
2023-09-24_04:54:00.294108577, [852, -3]
2023-09-24_04:54:00.294207205, [1202, 19]
2023-09-24_04:54:00.294305833, [1231, 141]
2023-09-24_04:54:00.294404461, [1059, 117]
2023-09-24_04:54:00.294503089, [757, -3]
2023-09-24_04:54:00.294601717, [-255, 29]
2023-09-24_04:54:00.294700345, [-1278, -43]
2023-09-24_04:54:00.294798973, [-1094, -275]
2023-09-24_04:54:00.294897601, [-623, -428]
2023-09-24_04:54:00.294996228, [-586, -206]
2023-09-24_04:54:00.295094856, [-307, -35]
2023-09-24_04:54:00.295193484, [518, -40]
2023-09-24_04:54:00.295292112, [1133, -93]
2023-09-24_04:54:00.295390740, [1192, -182]
2023-09-24_04:54:00.295489368, [985, -123]
2023-09-24_04:54:00.295587996, [566, -258]
2023-09-24_04:54:00.295686624, [-120, -280]
2023-09-24_04:54:00.295785252, [-883, -256]
2023-09-24_04:54:00.295883880, [-1285, -261]
2023-09-24_04:54:00.295982508, [-1194, -179]
2023-09-24_04:54:00.296081136, [-970, -74]
2023-09-24_04:54:00.296179764, [-348, -26]
2023-09-24_04:54:00.296278392, [105, 73]
2023-09-24_04:54:00.296377020, [317, 94]
2023-09-24_04:54:00.296475648, [134, -54]
2023-09-24_04:54:00.296574276, [-624, -81]
2023-09-24_04:54:00.296672904, [-566, 82]
2023-09-24_04:54:00.296771532, [184, 162]
2023-09-24_04:54:00.296870160, [502, -8]
2023-09-24_04:54:00.296968788, [335, -37]
2023-09-24_04:54:00.297067416, [419, -209]
2023-09-24_04:54:00.297166044, [845, -373]
2023-09-24_04:54:00.297264672, [722, -261]
2023-09-24_04:54:00.297363300, [128, -77]
2023-09-24_04:54:00.297461927, [-505, 39]
2023-09-24_04:54:00.297560555, [-671, 135]
2023-09-24_04:54:00.297659183, [-718, 273]
2023-09-24_04:54:00.297757811, [-715, 277]
2023-09-24_04:54:00.297856439, [166, -8]
2023-09-24_04:54:00.297955067, [884, -120]
2023-09-24_04:54:00.298053695, [703, -8]
2023-09-24_04:54:00.298152323, [145, -57]
2023-09-24_04:54:00.298250951, [-32, -75]
2023-09-24_04:54:00.298349579, [159, -73]
2023-09-24_04:54:00.298448207, [-251, -113]
2023-09-24_04:54:00.298546835, [-226, -188]
2023-09-24_04:54:00.298645463, [168, -217]
2023-09-24_04:54:00.298744091, [-184, 4]
2023-09-24_04:54:00.298842719, [-769, 215]
2023-09-24_04:54:00.298941347, [-990, 197]
2023-09-24_04:54:00.299039975, [-885, 86]
2023-09-24_04:54:00.299138603, [-597, -58]
2023-09-24_04:54:00.299237231, [352, -115]
2023-09-24_04:54:00.299335859, [1312, -99]
2023-09-24_04:54:00.299434487, [1221, -175]
2023-09-24_04:54:00.299533115, [584, -128]
2023-09-24_04:54:00.299631743, [362, 119]
2023-09-24_04:54:00.299730371, [481, 132]
2023-09-24_04:54:00.299828999, [633, 100]
2023-09-24_04:54:00.299927626, [914, 132]
2023-09-24_04:54:00.300026254, [476, 205]
2023-09-24_04:54:00.300124882, [-542, 173]
2023-09-24_04:54:00.300223510, [-953, -19]
2023-09-24_04:54:00.300322138, [-676, 59]
2023-09-24_04:54:00.300420766, [-291, 152]
2023-09-24_04:54:00.300519394, [153, 63]
2023-09-24_04:54:00.300618022, [613, -140]
2023-09-24_04:54:00.300716650, [678, -257]
2023-09-24_04:54:00.300815278, [477, -145]
2023-09-24_04:54:00.300913906, [538, -42]
2023-09-24_04:54:00.301012534, [700, -51]
2023-09-24_04:54:00.301111162, [567, 65]
2023-09-24_04:54:00.301209790, [502, 184]
2023-09-24_04:54:00.301308418, [271, 113]
2023-09-24_04:54:00.301407046, [-638, 48]
2023-09-24_04:54:00.301505674, [-1602, -25]
2023-09-24_04:54:00.301604302, [-1560, -94]
2023-09-24_04:54:00.301702930, [-385, -159]
2023-09-24_04:54:00.301801558, [571, -175]
2023-09-24_04:54:00.301900186, [792, -148]
2023-09-24_04:54:00.301998814, [990, -57]
2023-09-24_04:54:00.302097442, [1042, -148]
2023-09-24_04:54:00.302196070, [700, -306]
2023-09-24_04:54:00.302294698, [353, -440]
2023-09-24_04:54:00.302393325, [488, -494]
2023-09-24_04:54:00.302491953, [183, -514]
2023-09-24_04:54:00.302590581, [-665, -311]
2023-09-24_04:54:00.302689209, [-833, -108]
2023-09-24_04:54:00.302787837, [-369, -100]
2023-09-24_04:54:00.302886465, [411, -204]
2023-09-24_04:54:00.302985093, [909, -257]
2023-09-24_04:54:00.303083721, [873, -207]
2023-09-24_04:54:00.303182349, [842, -207]
2023-09-24_04:54:00.303280977, [768, -49]
2023-09-24_04:54:00.303379605, [741, 41]
2023-09-24_04:54:00.303478233, [504, 73]
2023-09-24_04:54:00.303576861, [77, -29]
2023-09-24_04:54:00.303675489, [257, -62]
2023-09-24_04:54:00.303774117, [509, 10]
2023-09-24_04:54:00.303872745, [519, -69]
2023-09-24_04:54:00.303971373, [374, -287]
2023-09-24_04:54:00.304070001, [184, -260]
2023-09-24_04:54:00.304168629, [58, -68]
2023-09-24_04:54:00.304267257, [-32, 83]
2023-09-24_04:54:00.304365885, [177, -78]
2023-09-24_04:54:00.304464513, [672, -502]
2023-09-24_04:54:00.304563141, [466, -586]
2023-09-24_04:54:00.304661769, [-665, -194]
2023-09-24_04:54:00.304760397, [-981, 48]
2023-09-24_04:54:00.304859024, [-89, -56]
2023-09-24_04:54:00.304957652, [792, -61]
2023-09-24_04:54:00.305056280, [999, 94]
2023-09-24_04:54:00.305154908, [642, 190]
2023-09-24_04:54:00.305253536, [557, 316]
2023-09-24_04:54:00.305352164, [484, 322]
2023-09-24_04:54:00.305450792, [-70, 204]
2023-09-24_04:54:00.305549420, [-329, -53]
2023-09-24_04:54:00.305648048, [-424, -280]
2023-09-24_04:54:00.305746676, [-690, -107]
2023-09-24_04:54:00.305845304, [-618, 145]
2023-09-24_04:54:00.305943932, [210, 65]
2023-09-24_04:54:00.306042560, [933, -10]
2023-09-24_04:54:00.306141188, [1210, -59]
2023-09-24_04:54:00.306239816, [1294, -160]
2023-09-24_04:54:00.306338444, [1046, 18]
2023-09-24_04:54:00.306437072, [826, 131]
2023-09-24_04:54:00.306535700, [390, 35]
2023-09-24_04:54:00.306634328, [-515, 68]
2023-09-24_04:54:00.306732956, [-784, 237]
2023-09-24_04:54:00.306831584, [-701, 353]
2023-09-24_04:54:00.306930212, [-699, 196]
2023-09-24_04:54:00.307028840, [-227, 120]
2023-09-24_04:54:00.307127468, [381, 395]
2023-09-24_04:54:00.307226096, [710, 443]
2023-09-24_04:54:00.307324723, [827, 255]
2023-09-24_04:54:00.307423351, [595, 136]
2023-09-24_04:54:00.307521979, [522, 159]
2023-09-24_04:54:00.307620607, [284, 167]
2023-09-24_04:54:00.307719235, [-109, 127]
2023-09-24_04:54:00.307817863, [197, 247]
2023-09-24_04:54:00.307916491, [632, 336]
2023-09-24_04:54:00.308015119, [53, 221]
2023-09-24_04:54:00.308113747, [-559, 196]
2023-09-24_04:54:00.308212375, [-439, 251]
2023-09-24_04:54:00.308311003, [-443, 228]
2023-09-24_04:54:00.308409631, [-301, 282]
2023-09-24_04:54:00.308508259, [325, 425]
2023-09-24_04:54:00.308606887, [712, 440]
2023-09-24_04:54:00.308705515, [576, 302]
2023-09-24_04:54:00.308804143, [768, 215]
2023-09-24_04:54:00.308902771, [1587, 162]
2023-09-24_04:54:00.309001399, [1469, 245]
2023-09-24_04:54:00.309100027, [187, 309]
2023-09-24_04:54:00.309198655, [-263, 211]
2023-09-24_04:54:00.309297283, [-202, 168]
2023-09-24_04:54:00.309395911, [-364, 262]
2023-09-24_04:54:00.309494539, [-192, 387]
2023-09-24_04:54:00.309593167, [192, 423]
2023-09-24_04:54:00.309691795, [637, 281]
2023-09-24_04:54:00.309790422, [910, 112]
2023-09-24_04:54:00.309889050, [629, 34]
2023-09-24_04:54:00.309987678, [29, 100]
2023-09-24_04:54:00.310086306, [-216, 266]
2023-09-24_04:54:00.310184934, [31, 239]
2023-09-24_04:54:00.310283562, [238, 200]
2023-09-24_04:54:00.310382190, [368, 310]
2023-09-24_04:54:00.310480818, [628, 278]
2023-09-24_04:54:00.310579446, [792, 121]
2023-09-24_04:54:00.310678074, [374, 59]
2023-09-24_04:54:00.310776702, [-213, 185]
2023-09-24_04:54:00.310875330, [-404, 302]
2023-09-24_04:54:00.310973958, [-444, 291]
2023-09-24_04:54:00.311072586, [-562, 160]
2023-09-24_04:54:00.311171214, [-126, -135]
2023-09-24_04:54:00.311269842, [252, -239]
2023-09-24_04:54:00.311368470, [-40, -44]
2023-09-24_04:54:00.311467098, [-125, 147]
2023-09-24_04:54:00.311565726, [194, -30]
2023-09-24_04:54:00.311664354, [539, -45]
2023-09-24_04:54:00.311762982, [14, 97]
2023-09-24_04:54:00.311861610, [-701, 162]
2023-09-24_04:54:00.311960238, [-338, 262]
2023-09-24_04:54:00.312058866, [372, 76]
2023-09-24_04:54:00.312157494, [99, -210]
2023-09-24_04:54:00.312256121, [-689, -252]
2023-09-24_04:54:00.312354749, [-775, -160]
2023-09-24_04:54:00.312453377, [-588, -93]
2023-09-24_04:54:00.312552005, [-10, -162]
2023-09-24_04:54:00.312650633, [481, -115]
2023-09-24_04:54:00.312749261, [348, 16]
2023-09-24_04:54:00.312847889, [116, 65]
2023-09-24_04:54:00.312946517, [-83, -26]
2023-09-24_04:54:00.313045145, [22, -85]
2023-09-24_04:54:00.313143773, [-20, -140]
2023-09-24_04:54:00.313242401, [-279, -365]
2023-09-24_04:54:00.313341029, [-287, -423]
2023-09-24_04:54:00.313439657, [-319, -411]
2023-09-24_04:54:00.313538285, [-178, -378]
2023-09-24_04:54:00.313636913, [-223, -278]
2023-09-24_04:54:00.313735541, [-966, -259]
2023-09-24_04:54:00.313834169, [-1532, -238]
2023-09-24_04:54:00.313932797, [-1009, -407]
2023-09-24_04:54:00.314031425, [-66, -553]
2023-09-24_04:54:00.314130053, [510, -476]
2023-09-24_04:54:00.314228681, [505, -331]
2023-09-24_04:54:00.314327309, [121, -267]
2023-09-24_04:54:00.314425937, [-147, -268]
2023-09-24_04:54:00.314524565, [-267, -207]
2023-09-24_04:54:00.314623193, [-39, -130]
2023-09-24_04:54:00.314721821, [-148, -151]
2023-09-24_04:54:00.314820448, [-597, -260]
2023-09-24_04:54:00.314919076, [-284, -178]
2023-09-24_04:54:00.315017704, [19, -178]
2023-09-24_04:54:00.315116332, [-170, -118]
2023-09-24_04:54:00.315214960, [98, -156]
2023-09-24_04:54:00.315313588, [361, -235]
2023-09-24_04:54:00.315412216, [185, -68]
2023-09-24_04:54:00.315510844, [87, -10]
2023-09-24_04:54:00.315609472, [72, -83]
2023-09-24_04:54:00.315708100, [-85, -54]
2023-09-24_04:54:00.315806728, [-411, 21]
2023-09-24_04:54:00.315905356, [-370, -13]
2023-09-24_04:54:00.316003984, [-24, -124]
2023-09-24_04:54:00.316102612, [-110, -266]
2023-09-24_04:54:00.316201240, [-242, -358]
2023-09-24_04:54:00.316299868, [-83, -397]
2023-09-24_04:54:00.316398496, [-185, -281]
2023-09-24_04:54:00.316497124, [-558, -184]
2023-09-24_04:54:00.316595752, [-361, -179]
2023-09-24_04:54:00.316694380, [275, -138]
2023-09-24_04:54:00.316793008, [455, 20]
2023-09-24_04:54:00.316891636, [521, 115]
2023-09-24_04:54:00.316990264, [453, 44]
2023-09-24_04:54:00.317088892, [-67, 119]
2023-09-24_04:54:00.317187520, [-178, 85]
2023-09-24_04:54:00.317286147, [145, 45]
2023-09-24_04:54:00.317384775, [-101, 56]
2023-09-24_04:54:00.317483403, [-631, -73]
2023-09-24_04:54:00.317582031, [-642, -174]
2023-09-24_04:54:00.317680659, [-228, -148]
2023-09-24_04:54:00.317779287, [63, 92]
2023-09-24_04:54:00.317877915, [105, 184]
2023-09-24_04:54:00.317976543, [90, 22]
2023-09-24_04:54:00.318075171, [192, -124]
2023-09-24_04:54:00.318173799, [547, -92]
2023-09-24_04:54:00.318272427, [796, 70]
2023-09-24_04:54:00.318371055, [588, 79]
2023-09-24_04:54:00.318469683, [563, -64]
2023-09-24_04:54:00.318568311, [344, -22]
2023-09-24_04:54:00.318666939, [163, 60]
2023-09-24_04:54:00.318765567, [86, 35]
2023-09-24_04:54:00.318864195, [-146, 92]
2023-09-24_04:54:00.318962823, [111, 87]
2023-09-24_04:54:00.319061451, [249, -1]
2023-09-24_04:54:00.319160079, [169, -73]
2023-09-24_04:54:00.319258707, [104, 11]
2023-09-24_04:54:00.319357335, [124, 78]
2023-09-24_04:54:00.319455963, [591, -40]
2023-09-24_04:54:00.319554591, [884, -90]
2023-09-24_04:54:00.319653219, [836, -123]
2023-09-24_04:54:00.319751846, [816, -231]
2023-09-24_04:54:00.319850474, [643, -191]
2023-09-24_04:54:00.319949102, [-124, 119]
2023-09-24_04:54:00.320047730, [-821, 198]
