"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-305U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [930, -108]
2023-09-24_04:54:00.168949695, [483, -144]
2023-09-24_04:54:00.169048323, [657, -129]
2023-09-24_04:54:00.169146951, [589, -275]
2023-09-24_04:54:00.169245579, [52, -278]
2023-09-24_04:54:00.169344207, [-233, -172]
2023-09-24_04:54:00.169442835, [376, -68]
2023-09-24_04:54:00.169541463, [751, 43]
2023-09-24_04:54:00.169640091, [402, 31]
2023-09-24_04:54:00.169738719, [511, 10]
2023-09-24_04:54:00.169837347, [689, 132]
2023-09-24_04:54:00.169935975, [-22, 190]
2023-09-24_04:54:00.170034603, [-426, 136]
2023-09-24_04:54:00.170133231, [-137, 60]
2023-09-24_04:54:00.170231859, [-295, -26]
2023-09-24_04:54:00.170330487, [-764, -90]
2023-09-24_04:54:00.170429115, [-301, -171]
2023-09-24_04:54:00.170527743, [929, -213]
2023-09-24_04:54:00.170626371, [1704, -144]
2023-09-24_04:54:00.170724999, [1370, -157]
2023-09-24_04:54:00.170823627, [445, -23]
2023-09-24_04:54:00.170922255, [-252, 29]
2023-09-24_04:54:00.171020882, [-1010, -16]
2023-09-24_04:54:00.171119510, [-1206, -105]
2023-09-24_04:54:00.171218138, [-1153, -48]
2023-09-24_04:54:00.171316766, [-983, 163]
2023-09-24_04:54:00.171415394, [273, 3]
2023-09-24_04:54:00.171514022, [1269, -248]
2023-09-24_04:54:00.171612650, [1425, -114]
2023-09-24_04:54:00.171711278, [1203, 137]
2023-09-24_04:54:00.171809906, [377, 106]
2023-09-24_04:54:00.171908534, [-647, -26]
2023-09-24_04:54:00.172007162, [-1121, -9]
2023-09-24_04:54:00.172105790, [-1058, 235]
2023-09-24_04:54:00.172204418, [-697, 326]
2023-09-24_04:54:00.172303046, [-361, 336]
2023-09-24_04:54:00.172401674, [153, 295]
2023-09-24_04:54:00.172500302, [703, 167]
2023-09-24_04:54:00.172598930, [761, 163]
2023-09-24_04:54:00.172697558, [166, 79]
2023-09-24_04:54:00.172796186, [-357, -52]
2023-09-24_04:54:00.172894814, [-442, -13]
2023-09-24_04:54:00.172993442, [-802, 59]
2023-09-24_04:54:00.173092070, [-633, -48]
2023-09-24_04:54:00.173190698, [70, 10]
2023-09-24_04:54:00.173289326, [397, 345]
2023-09-24_04:54:00.173387954, [541, 357]
2023-09-24_04:54:00.173486581, [-86, 158]
2023-09-24_04:54:00.173585209, [-808, 260]
2023-09-24_04:54:00.173683837, [-848, 196]
2023-09-24_04:54:00.173782465, [-752, 217]
2023-09-24_04:54:00.173881093, [-776, 320]
2023-09-24_04:54:00.173979721, [-385, 207]
2023-09-24_04:54:00.174078349, [307, 31]
2023-09-24_04:54:00.174176977, [393, -140]
2023-09-24_04:54:00.174275605, [270, -101]
2023-09-24_04:54:00.174374233, [164, 31]
2023-09-24_04:54:00.174472861, [247, 44]
2023-09-24_04:54:00.174571489, [766, 81]
2023-09-24_04:54:00.174670117, [451, 72]
2023-09-24_04:54:00.174768745, [-288, 82]
2023-09-24_04:54:00.174867373, [-565, 171]
2023-09-24_04:54:00.174966001, [-646, 166]
2023-09-24_04:54:00.175064629, [-555, 78]
2023-09-24_04:54:00.175163257, [-387, -79]
2023-09-24_04:54:00.175261885, [5, -161]
2023-09-24_04:54:00.175360513, [647, 9]
2023-09-24_04:54:00.175459141, [1019, 27]
2023-09-24_04:54:00.175557769, [1008, -153]
2023-09-24_04:54:00.175656397, [515, -185]
2023-09-24_04:54:00.175755025, [231, -147]
2023-09-24_04:54:00.175853653, [410, -231]
2023-09-24_04:54:00.175952280, [-236, -285]
2023-09-24_04:54:00.176050908, [-1187, -115]
2023-09-24_04:54:00.176149536, [-974, -53]
2023-09-24_04:54:00.176248164, [-560, -98]
2023-09-24_04:54:00.176346792, [-849, -53]
2023-09-24_04:54:00.176445420, [-383, -54]
2023-09-24_04:54:00.176544048, [801, -116]
2023-09-24_04:54:00.176642676, [1460, -201]
2023-09-24_04:54:00.176741304, [1462, -269]
2023-09-24_04:54:00.176839932, [559, -357]
2023-09-24_04:54:00.176938560, [-304, -322]
2023-09-24_04:54:00.177037188, [-405, -285]
2023-09-24_04:54:00.177135816, [-61, -166]
2023-09-24_04:54:00.177234444, [265, 5]
2023-09-24_04:54:00.177333072, [356, -18]
2023-09-24_04:54:00.177431700, [582, -119]
2023-09-24_04:54:00.177530328, [546, -21]
2023-09-24_04:54:00.177628956, [165, 22]
2023-09-24_04:54:00.177727584, [303, -115]
2023-09-24_04:54:00.177826212, [647, -299]
2023-09-24_04:54:00.177924840, [505, -396]
2023-09-24_04:54:00.178023468, [507, -344]
2023-09-24_04:54:00.178122096, [903, -365]
2023-09-24_04:54:00.178220724, [1245, -401]
2023-09-24_04:54:00.178319352, [1394, -335]
2023-09-24_04:54:00.178417980, [1254, -205]
2023-09-24_04:54:00.178516607, [988, -234]
2023-09-24_04:54:00.178615235, [443, -270]
2023-09-24_04:54:00.178713863, [-1, -271]
2023-09-24_04:54:00.178812491, [51, -220]
2023-09-24_04:54:00.178911119, [-119, -158]
2023-09-24_04:54:00.179009747, [-500, -117]
2023-09-24_04:54:00.179108375, [-531, -91]
2023-09-24_04:54:00.179207003, [637, -83]
2023-09-24_04:54:00.179305631, [1766, -41]
2023-09-24_04:54:00.179404259, [1908, -118]
2023-09-24_04:54:00.179502887, [1872, -187]
2023-09-24_04:54:00.179601515, [1368, -148]
2023-09-24_04:54:00.179700143, [619, 100]
2023-09-24_04:54:00.179798771, [-11, 161]
2023-09-24_04:54:00.179897399, [-218, 87]
2023-09-24_04:54:00.179996027, [186, 64]
2023-09-24_04:54:00.180094655, [484, 65]
2023-09-24_04:54:00.180193283, [371, 82]
2023-09-24_04:54:00.180291911, [190, -114]
2023-09-24_04:54:00.180390539, [652, -49]
2023-09-24_04:54:00.180489167, [1403, 113]
2023-09-24_04:54:00.180587795, [1236, 100]
2023-09-24_04:54:00.180686423, [626, 96]
2023-09-24_04:54:00.180785051, [513, 147]
2023-09-24_04:54:00.180883679, [698, 290]
2023-09-24_04:54:00.180982306, [620, 269]
2023-09-24_04:54:00.181080934, [83, 58]
2023-09-24_04:54:00.181179562, [-876, -27]
2023-09-24_04:54:00.181278190, [-1409, 127]
2023-09-24_04:54:00.181376818, [-1186, 308]
2023-09-24_04:54:00.181475446, [-590, 312]
2023-09-24_04:54:00.181574074, [180, 87]
2023-09-24_04:54:00.181672702, [903, 47]
2023-09-24_04:54:00.181771330, [1808, 259]
2023-09-24_04:54:00.181869958, [1838, 263]
2023-09-24_04:54:00.181968586, [499, 155]
2023-09-24_04:54:00.182067214, [-529, 143]
2023-09-24_04:54:00.182165842, [-714, 190]
2023-09-24_04:54:00.182264470, [-340, 142]
2023-09-24_04:54:00.182363098, [-10, 115]
2023-09-24_04:54:00.182461726, [45, 186]
2023-09-24_04:54:00.182560354, [-234, 206]
2023-09-24_04:54:00.182658982, [-770, 245]
2023-09-24_04:54:00.182757610, [-634, 213]
2023-09-24_04:54:00.182856238, [35, 120]
2023-09-24_04:54:00.182954866, [172, 164]
2023-09-24_04:54:00.183053494, [-58, 295]
2023-09-24_04:54:00.183152122, [-198, 311]
2023-09-24_04:54:00.183250750, [-592, 251]
2023-09-24_04:54:00.183349378, [-704, 121]
2023-09-24_04:54:00.183448005, [-30, 128]
2023-09-24_04:54:00.183546633, [444, 256]
2023-09-24_04:54:00.183645261, [513, 228]
2023-09-24_04:54:00.183743889, [525, 56]
2023-09-24_04:54:00.183842517, [482, -65]
2023-09-24_04:54:00.183941145, [184, -24]
2023-09-24_04:54:00.184039773, [-474, 71]
2023-09-24_04:54:00.184138401, [-673, 181]
2023-09-24_04:54:00.184237029, [-630, 69]
2023-09-24_04:54:00.184335657, [-343, -13]
2023-09-24_04:54:00.184434285, [399, 257]
2023-09-24_04:54:00.184532913, [927, 279]
2023-09-24_04:54:00.184631541, [1160, 235]
2023-09-24_04:54:00.184730169, [1026, 162]
2023-09-24_04:54:00.184828797, [745, -9]
2023-09-24_04:54:00.184927425, [432, -37]
2023-09-24_04:54:00.185026053, [-157, 86]
2023-09-24_04:54:00.185124681, [-406, 247]
2023-09-24_04:54:00.185223309, [-482, 120]
2023-09-24_04:54:00.185321937, [-810, -38]
2023-09-24_04:54:00.185420565, [-647, 127]
2023-09-24_04:54:00.185519193, [-332, 142]
2023-09-24_04:54:00.185617821, [-460, 30]
2023-09-24_04:54:00.185716449, [-211, 37]
2023-09-24_04:54:00.185815077, [410, 164]
2023-09-24_04:54:00.185913704, [907, 162]
2023-09-24_04:54:00.186012332, [801, 12]
2023-09-24_04:54:00.186110960, [381, -76]
2023-09-24_04:54:00.186209588, [-332, 57]
2023-09-24_04:54:00.186308216, [-1068, 113]
2023-09-24_04:54:00.186406844, [-884, -234]
2023-09-24_04:54:00.186505472, [-431, -417]
2023-09-24_04:54:00.186604100, [43, -165]
2023-09-24_04:54:00.186702728, [636, -45]
2023-09-24_04:54:00.186801356, [1232, -171]
2023-09-24_04:54:00.186899984, [1485, -268]
2023-09-24_04:54:00.186998612, [1044, -155]
2023-09-24_04:54:00.187097240, [525, 70]
2023-09-24_04:54:00.187195868, [277, 1]
2023-09-24_04:54:00.187294496, [312, -189]
2023-09-24_04:54:00.187393124, [281, -194]
2023-09-24_04:54:00.187491752, [-432, -133]
2023-09-24_04:54:00.187590380, [-476, -107]
2023-09-24_04:54:00.187689008, [802, -72]
2023-09-24_04:54:00.187787636, [1825, -113]
2023-09-24_04:54:00.187886264, [1675, -103]
2023-09-24_04:54:00.187984892, [906, -393]
2023-09-24_04:54:00.188083520, [-36, -586]
2023-09-24_04:54:00.188182148, [-812, -423]
2023-09-24_04:54:00.188280776, [-651, -272]
2023-09-24_04:54:00.188379403, [437, -173]
2023-09-24_04:54:00.188478031, [1605, -308]
2023-09-24_04:54:00.188576659, [1700, -312]
2023-09-24_04:54:00.188675287, [730, -169]
2023-09-24_04:54:00.188773915, [39, -163]
2023-09-24_04:54:00.188872543, [-142, -222]
2023-09-24_04:54:00.188971171, [293, -243]
2023-09-24_04:54:00.189069799, [1373, -20]
2023-09-24_04:54:00.189168427, [2358, -23]
2023-09-24_04:54:00.189267055, [2491, -144]
2023-09-24_04:54:00.189365683, [1803, -166]
2023-09-24_04:54:00.189464311, [1248, -312]
2023-09-24_04:54:00.189562939, [817, -306]
2023-09-24_04:54:00.189661567, [-89, -189]
2023-09-24_04:54:00.189760195, [-713, -220]
2023-09-24_04:54:00.189858823, [18, -197]
2023-09-24_04:54:00.189957451, [998, -9]
2023-09-24_04:54:00.190056079, [1493, 17]
2023-09-24_04:54:00.190154707, [1635, -2]
2023-09-24_04:54:00.190253335, [1507, -7]
2023-09-24_04:54:00.190351963, [1707, -70]
2023-09-24_04:54:00.190450591, [1803, 41]
2023-09-24_04:54:00.190549219, [1379, 216]
2023-09-24_04:54:00.190647847, [800, 217]
2023-09-24_04:54:00.190746475, [-143, -89]
2023-09-24_04:54:00.190845102, [-980, -261]
2023-09-24_04:54:00.190943730, [-664, -58]
2023-09-24_04:54:00.191042358, [-226, -24]
2023-09-24_04:54:00.191140986, [-460, 40]
2023-09-24_04:54:00.191239614, [-46, 173]
2023-09-24_04:54:00.191338242, [1286, 115]
2023-09-24_04:54:00.191436870, [2047, 0]
2023-09-24_04:54:00.191535498, [1660, 46]
2023-09-24_04:54:00.191634126, [868, 41]
2023-09-24_04:54:00.191732754, [337, 87]
2023-09-24_04:54:00.191831382, [75, 187]
2023-09-24_04:54:00.191930010, [76, -6]
2023-09-24_04:54:00.192028638, [104, -75]
2023-09-24_04:54:00.192127266, [-284, 11]
2023-09-24_04:54:00.192225894, [-525, 36]
2023-09-24_04:54:00.192324522, [-658, 50]
2023-09-24_04:54:00.192423150, [-430, 19]
2023-09-24_04:54:00.192521778, [273, 50]
2023-09-24_04:54:00.192620406, [39, 106]
2023-09-24_04:54:00.192719034, [-154, -214]
2023-09-24_04:54:00.192817662, [469, -475]
2023-09-24_04:54:00.192916290, [1279, -375]
2023-09-24_04:54:00.193014918, [1714, -173]
2023-09-24_04:54:00.193113546, [1058, 31]
2023-09-24_04:54:00.193212174, [320, -38]
2023-09-24_04:54:00.193310801, [-97, -120]
2023-09-24_04:54:00.193409429, [-925, -21]
2023-09-24_04:54:00.193508057, [-916, -32]
2023-09-24_04:54:00.193606685, [-126, -232]
2023-09-24_04:54:00.193705313, [-139, -254]
2023-09-24_04:54:00.193803941, [-84, -139]
2023-09-24_04:54:00.193902569, [271, -251]
2023-09-24_04:54:00.194001197, [259, -243]
2023-09-24_04:54:00.194099825, [-50, -16]
2023-09-24_04:54:00.194198453, [-179, 160]
2023-09-24_04:54:00.194297081, [712, 123]
2023-09-24_04:54:00.194395709, [1170, 16]
2023-09-24_04:54:00.194494337, [562, 21]
2023-09-24_04:54:00.194592965, [268, 33]
2023-09-24_04:54:00.194691593, [358, 84]
2023-09-24_04:54:00.194790221, [-53, 99]
2023-09-24_04:54:00.194888849, [-309, -28]
2023-09-24_04:54:00.194987477, [309, -59]
2023-09-24_04:54:00.195086105, [568, -36]
2023-09-24_04:54:00.195184733, [342, 4]
2023-09-24_04:54:00.195283361, [184, -48]
2023-09-24_04:54:00.195381989, [139, -93]
2023-09-24_04:54:00.195480617, [132, -42]
2023-09-24_04:54:00.195579245, [289, -88]
2023-09-24_04:54:00.195677873, [492, 179]
2023-09-24_04:54:00.195776500, [415, 317]
2023-09-24_04:54:00.195875128, [141, 179]
2023-09-24_04:54:00.195973756, [-320, 131]
2023-09-24_04:54:00.196072384, [-4, 173]
2023-09-24_04:54:00.196171012, [261, 60]
2023-09-24_04:54:00.196269640, [-219, -198]
2023-09-24_04:54:00.196368268, [-149, -124]
2023-09-24_04:54:00.196466896, [245, 18]
2023-09-24_04:54:00.196565524, [471, 131]
2023-09-24_04:54:00.196664152, [539, 117]
2023-09-24_04:54:00.196762780, [264, 47]
2023-09-24_04:54:00.196861408, [122, 140]
2023-09-24_04:54:00.196960036, [112, 69]
2023-09-24_04:54:00.197058664, [11, -45]
2023-09-24_04:54:00.197157292, [234, -85]
2023-09-24_04:54:00.197255920, [650, -71]
2023-09-24_04:54:00.197354548, [1555, -75]
2023-09-24_04:54:00.197453176, [2129, -166]
2023-09-24_04:54:00.197551804, [1478, -42]
2023-09-24_04:54:00.197650432, [526, 188]
2023-09-24_04:54:00.197749060, [-55, 264]
2023-09-24_04:54:00.197847688, [-417, 110]
2023-09-24_04:54:00.197946316, [-595, -80]
2023-09-24_04:54:00.198044944, [-303, -40]
2023-09-24_04:54:00.198143572, [-50, 68]
2023-09-24_04:54:00.198242200, [734, 41]
2023-09-24_04:54:00.198340827, [1878, -90]
2023-09-24_04:54:00.198439455, [1800, -59]
2023-09-24_04:54:00.198538083, [1125, 27]
2023-09-24_04:54:00.198636711, [1405, -98]
2023-09-24_04:54:00.198735339, [1936, -108]
2023-09-24_04:54:00.198833967, [1828, -114]
2023-09-24_04:54:00.198932595, [875, -132]
2023-09-24_04:54:00.199031223, [-169, -40]
2023-09-24_04:54:00.199129851, [56, -109]
2023-09-24_04:54:00.199228479, [845, -106]
2023-09-24_04:54:00.199327107, [1307, 24]
2023-09-24_04:54:00.199425735, [1484, 106]
2023-09-24_04:54:00.199524363, [1245, -6]
2023-09-24_04:54:00.199622991, [1079, -31]
2023-09-24_04:54:00.199721619, [1288, 126]
2023-09-24_04:54:00.199820247, [1604, 152]
2023-09-24_04:54:00.199918875, [1695, 215]
2023-09-24_04:54:00.200017503, [1646, 242]
2023-09-24_04:54:00.200116131, [1466, 101]
2023-09-24_04:54:00.200214759, [852, -117]
2023-09-24_04:54:00.200313387, [431, -199]
2023-09-24_04:54:00.200412015, [32, -30]
2023-09-24_04:54:00.200510643, [-287, 184]
2023-09-24_04:54:00.200609271, [113, 346]
2023-09-24_04:54:00.200707899, [678, 246]
2023-09-24_04:54:00.200806526, [709, -14]
2023-09-24_04:54:00.200905154, [359, 18]
2023-09-24_04:54:00.201003782, [91, 246]
2023-09-24_04:54:00.201102410, [578, 234]
2023-09-24_04:54:00.201201038, [1512, 174]
2023-09-24_04:54:00.201299666, [1986, 165]
2023-09-24_04:54:00.201398294, [1642, 198]
2023-09-24_04:54:00.201496922, [460, 143]
2023-09-24_04:54:00.201595550, [-328, 22]
2023-09-24_04:54:00.201694178, [-417, -10]
2023-09-24_04:54:00.201792806, [-731, 29]
2023-09-24_04:54:00.201891434, [-741, 34]
2023-09-24_04:54:00.201990062, [-256, 14]
2023-09-24_04:54:00.202088690, [299, 8]
2023-09-24_04:54:00.202187318, [541, -75]
2023-09-24_04:54:00.202285946, [559, -66]
2023-09-24_04:54:00.202384574, [977, -17]
2023-09-24_04:54:00.202483202, [1361, -10]
2023-09-24_04:54:00.202581830, [917, 120]
2023-09-24_04:54:00.202680458, [-183, -49]
2023-09-24_04:54:00.202779086, [-638, -255]
2023-09-24_04:54:00.202877714, [-107, -183]
2023-09-24_04:54:00.202976342, [-2, 8]
2023-09-24_04:54:00.203074970, [-541, 140]
2023-09-24_04:54:00.203173598, [-849, 77]
2023-09-24_04:54:00.203272225, [-716, -23]
2023-09-24_04:54:00.203370853, [-460, -97]
2023-09-24_04:54:00.203469481, [59, -71]
2023-09-24_04:54:00.203568109, [890, -18]
2023-09-24_04:54:00.203666737, [983, -19]
2023-09-24_04:54:00.203765365, [954, 11]
2023-09-24_04:54:00.203863993, [1027, -20]
2023-09-24_04:54:00.203962621, [462, -209]
2023-09-24_04:54:00.204061249, [-162, -323]
2023-09-24_04:54:00.204159877, [-833, -186]
2023-09-24_04:54:00.204258505, [-1014, -55]
2023-09-24_04:54:00.204357133, [-680, -116]
2023-09-24_04:54:00.204455761, [-245, -166]
2023-09-24_04:54:00.204554389, [198, -106]
2023-09-24_04:54:00.204653017, [238, -79]
2023-09-24_04:54:00.204751645, [-38, 3]
2023-09-24_04:54:00.204850273, [-224, -37]
2023-09-24_04:54:00.204948901, [-49, -184]
2023-09-24_04:54:00.205047529, [408, -54]
2023-09-24_04:54:00.205146157, [832, 2]
2023-09-24_04:54:00.205244785, [584, 20]
2023-09-24_04:54:00.205343413, [-343, 18]
2023-09-24_04:54:00.205442041, [-802, -49]
2023-09-24_04:54:00.205540669, [-655, -67]
2023-09-24_04:54:00.205639297, [-291, -101]
2023-09-24_04:54:00.205737924, [-77, 12]
2023-09-24_04:54:00.205836552, [-157, 150]
2023-09-24_04:54:00.205935180, [-335, 177]
2023-09-24_04:54:00.206033808, [-473, 233]
2023-09-24_04:54:00.206132436, [-630, 156]
2023-09-24_04:54:00.206231064, [-862, -1]
2023-09-24_04:54:00.206329692, [-727, 121]
2023-09-24_04:54:00.206428320, [-116, 279]
2023-09-24_04:54:00.206526948, [206, 139]
2023-09-24_04:54:00.206625576, [457, 144]
2023-09-24_04:54:00.206724204, [772, 148]
2023-09-24_04:54:00.206822832, [482, 67]
2023-09-24_04:54:00.206921460, [-60, 3]
2023-09-24_04:54:00.207020088, [-340, -98]
2023-09-24_04:54:00.207118716, [-328, -86]
2023-09-24_04:54:00.207217344, [-304, -2]
2023-09-24_04:54:00.207315972, [85, 65]
2023-09-24_04:54:00.207414600, [183, -33]
2023-09-24_04:54:00.207513228, [-20, -27]
2023-09-24_04:54:00.207611856, [151, 111]
2023-09-24_04:54:00.207710484, [328, 123]
2023-09-24_04:54:00.207809112, [417, 162]
2023-09-24_04:54:00.207907740, [614, 53]
2023-09-24_04:54:00.208006368, [279, 30]
2023-09-24_04:54:00.208104996, [-305, 146]
2023-09-24_04:54:00.208203623, [299, 25]
2023-09-24_04:54:00.208302251, [1211, -32]
2023-09-24_04:54:00.208400879, [775, -56]
2023-09-24_04:54:00.208499507, [-155, 7]
2023-09-24_04:54:00.208598135, [-65, 20]
2023-09-24_04:54:00.208696763, [353, -181]
2023-09-24_04:54:00.208795391, [110, -188]
2023-09-24_04:54:00.208894019, [-62, -10]
2023-09-24_04:54:00.208992647, [470, 93]
2023-09-24_04:54:00.209091275, [1246, -60]
2023-09-24_04:54:00.209189903, [2020, -109]
2023-09-24_04:54:00.209288531, [1959, 36]
2023-09-24_04:54:00.209387159, [1083, 57]
2023-09-24_04:54:00.209485787, [135, 174]
2023-09-24_04:54:00.209584415, [-545, 269]
2023-09-24_04:54:00.209683043, [-568, 138]
2023-09-24_04:54:00.209781671, [65, -33]
2023-09-24_04:54:00.209880299, [714, -70]
2023-09-24_04:54:00.209978927, [715, 87]
2023-09-24_04:54:00.210077555, [726, -79]
2023-09-24_04:54:00.210176183, [1114, -284]
2023-09-24_04:54:00.210274811, [924, -12]
2023-09-24_04:54:00.210373439, [41, 175]
2023-09-24_04:54:00.210472067, [-319, 116]
2023-09-24_04:54:00.210570695, [-230, 23]
2023-09-24_04:54:00.210669322, [380, 12]
2023-09-24_04:54:00.210767950, [1079, 142]
2023-09-24_04:54:00.210866578, [806, 235]
2023-09-24_04:54:00.210965206, [-26, 173]
2023-09-24_04:54:00.211063834, [-718, 219]
2023-09-24_04:54:00.211162462, [-1055, 230]
2023-09-24_04:54:00.211261090, [-1289, 3]
2023-09-24_04:54:00.211359718, [-1282, 45]
2023-09-24_04:54:00.211458346, [-774, 123]
2023-09-24_04:54:00.211556974, [184, -34]
2023-09-24_04:54:00.211655602, [1023, -186]
2023-09-24_04:54:00.211754230, [1309, -185]
2023-09-24_04:54:00.211852858, [1102, -167]
2023-09-24_04:54:00.211951486, [-37, -219]
2023-09-24_04:54:00.212050114, [-1267, -155]
2023-09-24_04:54:00.212148742, [-1465, -121]
2023-09-24_04:54:00.212247370, [-913, -149]
2023-09-24_04:54:00.212345998, [-841, -52]
2023-09-24_04:54:00.212444626, [-1172, 167]
2023-09-24_04:54:00.212543254, [-900, 149]
2023-09-24_04:54:00.212641882, [-767, 102]
2023-09-24_04:54:00.212740510, [-527, 116]
2023-09-24_04:54:00.212839138, [-155, -53]
2023-09-24_04:54:00.212937766, [-251, -172]
2023-09-24_04:54:00.213036394, [-224, -73]
2023-09-24_04:54:00.213135021, [-193, -11]
2023-09-24_04:54:00.213233649, [174, 49]
2023-09-24_04:54:00.213332277, [349, 66]
2023-09-24_04:54:00.213430905, [-206, 13]
2023-09-24_04:54:00.213529533, [-1182, 42]
2023-09-24_04:54:00.213628161, [-1308, -22]
2023-09-24_04:54:00.213726789, [-358, -96]
2023-09-24_04:54:00.213825417, [-25, -64]
2023-09-24_04:54:00.213924045, [-6, -91]
2023-09-24_04:54:00.214022673, [-50, -137]
2023-09-24_04:54:00.214121301, [-418, -49]
2023-09-24_04:54:00.214219929, [-585, -81]
2023-09-24_04:54:00.214318557, [-367, -87]
2023-09-24_04:54:00.214417185, [-130, -50]
2023-09-24_04:54:00.214515813, [-374, -234]
2023-09-24_04:54:00.214614441, [-694, -240]
2023-09-24_04:54:00.214713069, [-707, -172]
2023-09-24_04:54:00.214811697, [-1027, -104]
2023-09-24_04:54:00.214910325, [-1125, -95]
2023-09-24_04:54:00.215008953, [-392, -230]
2023-09-24_04:54:00.215107581, [234, -131]
2023-09-24_04:54:00.215206209, [228, -73]
2023-09-24_04:54:00.215304837, [165, -104]
2023-09-24_04:54:00.215403465, [-54, -87]
2023-09-24_04:54:00.215502093, [-624, -160]
2023-09-24_04:54:00.215600720, [-736, -162]
2023-09-24_04:54:00.215699348, [-476, -9]
2023-09-24_04:54:00.215797976, [-723, 7]
2023-09-24_04:54:00.215896604, [-1147, -62]
2023-09-24_04:54:00.215995232, [-783, -31]
2023-09-24_04:54:00.216093860, [-341, -160]
2023-09-24_04:54:00.216192488, [-208, -265]
2023-09-24_04:54:00.216291116, [-188, -200]
2023-09-24_04:54:00.216389744, [-498, -125]
2023-09-24_04:54:00.216488372, [-727, -94]
2023-09-24_04:54:00.216587000, [-590, -76]
2023-09-24_04:54:00.216685628, [-532, -95]
2023-09-24_04:54:00.216784256, [-578, -83]
2023-09-24_04:54:00.216882884, [-366, -38]
2023-09-24_04:54:00.216981512, [187, -127]
2023-09-24_04:54:00.217080140, [502, -293]
2023-09-24_04:54:00.217178768, [640, -154]
2023-09-24_04:54:00.217277396, [740, 47]
2023-09-24_04:54:00.217376024, [806, 5]
2023-09-24_04:54:00.217474652, [210, -145]
2023-09-24_04:54:00.217573280, [-480, -241]
2023-09-24_04:54:00.217671908, [-663, -357]
2023-09-24_04:54:00.217770536, [-590, -382]
2023-09-24_04:54:00.217869164, [-143, -204]
2023-09-24_04:54:00.217967792, [471, -91]
2023-09-24_04:54:00.218066420, [353, -173]
2023-09-24_04:54:00.218165047, [85, -259]
2023-09-24_04:54:00.218263675, [697, -123]
2023-09-24_04:54:00.218362303, [1106, 9]
2023-09-24_04:54:00.218460931, [1096, 114]
2023-09-24_04:54:00.218559559, [806, 52]
2023-09-24_04:54:00.218658187, [-94, -127]
2023-09-24_04:54:00.218756815, [-615, -109]
2023-09-24_04:54:00.218855443, [-662, -170]
2023-09-24_04:54:00.218954071, [-717, -252]
2023-09-24_04:54:00.219052699, [-147, -313]
2023-09-24_04:54:00.219151327, [764, -375]
2023-09-24_04:54:00.219249955, [1374, -286]
2023-09-24_04:54:00.219348583, [1289, -57]
2023-09-24_04:54:00.219447211, [973, -77]
2023-09-24_04:54:00.219545839, [667, -260]
2023-09-24_04:54:00.219644467, [181, -158]
2023-09-24_04:54:00.219743095, [237, -50]
2023-09-24_04:54:00.219841723, [322, -43]
2023-09-24_04:54:00.219940351, [11, -160]
2023-09-24_04:54:00.220038979, [-205, -214]
2023-09-24_04:54:00.220137607, [-58, -194]
2023-09-24_04:54:00.220236235, [42, -238]
2023-09-24_04:54:00.220334863, [-688, -78]
2023-09-24_04:54:00.220433491, [-871, 8]
2023-09-24_04:54:00.220532119, [-149, -38]
2023-09-24_04:54:00.220630746, [215, -213]
2023-09-24_04:54:00.220729374, [317, -156]
2023-09-24_04:54:00.220828002, [340, 72]
2023-09-24_04:54:00.220926630, [539, 86]
2023-09-24_04:54:00.221025258, [764, 221]
2023-09-24_04:54:00.221123886, [-140, 142]
2023-09-24_04:54:00.221222514, [-1083, -172]
2023-09-24_04:54:00.221321142, [-880, -287]
2023-09-24_04:54:00.221419770, [-594, -213]
2023-09-24_04:54:00.221518398, [-703, -210]
2023-09-24_04:54:00.221617026, [-659, -314]
2023-09-24_04:54:00.221715654, [-80, -219]
2023-09-24_04:54:00.221814282, [387, -56]
2023-09-24_04:54:00.221912910, [311, 18]
2023-09-24_04:54:00.222011538, [-154, -7]
2023-09-24_04:54:00.222110166, [-525, 14]
2023-09-24_04:54:00.222208794, [-404, -35]
2023-09-24_04:54:00.222307422, [-235, 168]
2023-09-24_04:54:00.222406050, [-416, 322]
2023-09-24_04:54:00.222504678, [-912, 28]
2023-09-24_04:54:00.222603306, [-1218, -34]
2023-09-24_04:54:00.222701934, [-989, 273]
2023-09-24_04:54:00.222800562, [-774, 330]
2023-09-24_04:54:00.222899190, [-408, 42]
2023-09-24_04:54:00.222997818, [-518, -52]
2023-09-24_04:54:00.223096445, [-983, 56]
2023-09-24_04:54:00.223195073, [-636, 256]
2023-09-24_04:54:00.223293701, [-67, 295]
2023-09-24_04:54:00.223392329, [-244, 152]
2023-09-24_04:54:00.223490957, [-1029, 79]
2023-09-24_04:54:00.223589585, [-946, -21]
2023-09-24_04:54:00.223688213, [-216, 67]
2023-09-24_04:54:00.223786841, [-328, 156]
2023-09-24_04:54:00.223885469, [-925, 154]
2023-09-24_04:54:00.223984097, [-828, 308]
2023-09-24_04:54:00.224082725, [-402, 391]
2023-09-24_04:54:00.224181353, [-611, 314]
2023-09-24_04:54:00.224279981, [-856, 197]
2023-09-24_04:54:00.224378609, [-821, 68]
2023-09-24_04:54:00.224477237, [-1099, 110]
