"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-317U2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [270, -291]
2023-09-24_04:54:00.213924045, [199, 144]
2023-09-24_04:54:00.214022673, [251, 139]
2023-09-24_04:54:00.214121301, [58, 264]
2023-09-24_04:54:00.214219929, [-107, 282]
2023-09-24_04:54:00.214318557, [-44, 347]
2023-09-24_04:54:00.214417185, [-19, 441]
2023-09-24_04:54:00.214515813, [-34, 316]
2023-09-24_04:54:00.214614441, [6, 245]
2023-09-24_04:54:00.214713069, [-114, 403]
2023-09-24_04:54:00.214811697, [-414, 519]
2023-09-24_04:54:00.214910325, [-361, 415]
2023-09-24_04:54:00.215008953, [129, 292]
2023-09-24_04:54:00.215107581, [665, 219]
2023-09-24_04:54:00.215206209, [701, 132]
2023-09-24_04:54:00.215304837, [665, 125]
2023-09-24_04:54:00.215403465, [695, 108]
2023-09-24_04:54:00.215502093, [517, 58]
2023-09-24_04:54:00.215600720, [360, 87]
2023-09-24_04:54:00.215699348, [407, 123]
2023-09-24_04:54:00.215797976, [202, 167]
2023-09-24_04:54:00.215896604, [79, 141]
2023-09-24_04:54:00.215995232, [378, 62]
2023-09-24_04:54:00.216093860, [526, 68]
2023-09-24_04:54:00.216192488, [574, 58]
2023-09-24_04:54:00.216291116, [622, -26]
2023-09-24_04:54:00.216389744, [374, 47]
2023-09-24_04:54:00.216488372, [196, 136]
2023-09-24_04:54:00.216587000, [467, 80]
2023-09-24_04:54:00.216685628, [541, -55]
2023-09-24_04:54:00.216784256, [272, -98]
2023-09-24_04:54:00.216882884, [242, 32]
2023-09-24_04:54:00.216981512, [470, 147]
2023-09-24_04:54:00.217080140, [673, 74]
2023-09-24_04:54:00.217178768, [926, 8]
2023-09-24_04:54:00.217277396, [1059, 22]
2023-09-24_04:54:00.217376024, [837, 16]
2023-09-24_04:54:00.217474652, [232, 69]
2023-09-24_04:54:00.217573280, [-372, -18]
2023-09-24_04:54:00.217671908, [-705, -126]
2023-09-24_04:54:00.217770536, [-579, -121]
2023-09-24_04:54:00.217869164, [-7, 0]
2023-09-24_04:54:00.217967792, [436, 95]
2023-09-24_04:54:00.218066420, [219, 56]
2023-09-24_04:54:00.218165047, [40, 26]
2023-09-24_04:54:00.218263675, [361, 10]
2023-09-24_04:54:00.218362303, [456, -30]
2023-09-24_04:54:00.218460931, [324, 33]
2023-09-24_04:54:00.218559559, [30, 31]
2023-09-24_04:54:00.218658187, [-411, 8]
2023-09-24_04:54:00.218756815, [-727, 93]
2023-09-24_04:54:00.218855443, [-990, 160]
2023-09-24_04:54:00.218954071, [-986, 161]
2023-09-24_04:54:00.219052699, [-773, 105]
2023-09-24_04:54:00.219151327, [-274, 43]
2023-09-24_04:54:00.219249955, [328, 34]
2023-09-24_04:54:00.219348583, [322, 76]
2023-09-24_04:54:00.219447211, [94, 51]
2023-09-24_04:54:00.219545839, [-108, 73]
2023-09-24_04:54:00.219644467, [-352, 50]
2023-09-24_04:54:00.219743095, [-312, -16]
2023-09-24_04:54:00.219841723, [-259, 19]
2023-09-24_04:54:00.219940351, [-465, 68]
2023-09-24_04:54:00.220038979, [-561, 216]
2023-09-24_04:54:00.220137607, [-493, 310]
2023-09-24_04:54:00.220236235, [-434, 241]
2023-09-24_04:54:00.220334863, [-873, 213]
2023-09-24_04:54:00.220433491, [-926, 251]
2023-09-24_04:54:00.220532119, [-159, 337]
2023-09-24_04:54:00.220630746, [300, 276]
2023-09-24_04:54:00.220729374, [274, 171]
2023-09-24_04:54:00.220828002, [170, 201]
2023-09-24_04:54:00.220926630, [276, 207]
2023-09-24_04:54:00.221025258, [236, 278]
2023-09-24_04:54:00.221123886, [-307, 238]
2023-09-24_04:54:00.221222514, [-842, 54]
2023-09-24_04:54:00.221321142, [-820, 142]
2023-09-24_04:54:00.221419770, [-371, 318]
2023-09-24_04:54:00.221518398, [-234, 391]
2023-09-24_04:54:00.221617026, [-225, 359]
2023-09-24_04:54:00.221715654, [281, 294]
2023-09-24_04:54:00.221814282, [480, 375]
2023-09-24_04:54:00.221912910, [382, 290]
2023-09-24_04:54:00.222011538, [226, 125]
2023-09-24_04:54:00.222110166, [-59, 105]
2023-09-24_04:54:00.222208794, [60, 129]
2023-09-24_04:54:00.222307422, [230, 58]
2023-09-24_04:54:00.222406050, [84, -68]
2023-09-24_04:54:00.222504678, [-112, -34]
2023-09-24_04:54:00.222603306, [-355, 73]
2023-09-24_04:54:00.222701934, [-452, 44]
2023-09-24_04:54:00.222800562, [-257, 47]
2023-09-24_04:54:00.222899190, [57, -20]
2023-09-24_04:54:00.222997818, [-87, -87]
2023-09-24_04:54:00.223096445, [-371, 24]
2023-09-24_04:54:00.223195073, [-235, 38]
2023-09-24_04:54:00.223293701, [-44, 18]
2023-09-24_04:54:00.223392329, [-215, -65]
2023-09-24_04:54:00.223490957, [-834, -158]
2023-09-24_04:54:00.223589585, [-725, -96]
2023-09-24_04:54:00.223688213, [-148, -18]
2023-09-24_04:54:00.223786841, [-330, -24]
2023-09-24_04:54:00.223885469, [-833, 23]
2023-09-24_04:54:00.223984097, [-702, 13]
2023-09-24_04:54:00.224082725, [-205, -34]
2023-09-24_04:54:00.224181353, [-24, -16]
2023-09-24_04:54:00.224279981, [-74, -26]
2023-09-24_04:54:00.224378609, [-91, -2]
2023-09-24_04:54:00.224477237, [-313, 35]
2023-09-24_04:54:00.224575865, [-358, 4]
2023-09-24_04:54:00.224674493, [-56, -83]
2023-09-24_04:54:00.224773121, [-71, -35]
2023-09-24_04:54:00.224871749, [-19, 5]
2023-09-24_04:54:00.224970377, [-51, -24]
2023-09-24_04:54:00.225069005, [-239, 19]
2023-09-24_04:54:00.225167633, [-100, 47]
2023-09-24_04:54:00.225266261, [200, 15]
2023-09-24_04:54:00.225364889, [540, -7]
2023-09-24_04:54:00.225463517, [770, 32]
2023-09-24_04:54:00.225562144, [693, 0]
2023-09-24_04:54:00.225660772, [103, -87]
2023-09-24_04:54:00.225759400, [-439, -110]
2023-09-24_04:54:00.225858028, [-473, -14]
2023-09-24_04:54:00.225956656, [-81, 58]
2023-09-24_04:54:00.226055284, [299, 27]
2023-09-24_04:54:00.226153912, [181, 169]
2023-09-24_04:54:00.226252540, [81, 235]
2023-09-24_04:54:00.226351168, [483, 79]
2023-09-24_04:54:00.226449796, [996, -2]
2023-09-24_04:54:00.226548424, [1069, -2]
2023-09-24_04:54:00.226647052, [431, -23]
2023-09-24_04:54:00.226745680, [-549, 40]
2023-09-24_04:54:00.226844308, [-898, 118]
2023-09-24_04:54:00.226942936, [-946, 197]
2023-09-24_04:54:00.227041564, [-832, 164]
2023-09-24_04:54:00.227140192, [-632, 31]
2023-09-24_04:54:00.227238820, [-235, 34]
2023-09-24_04:54:00.227337448, [470, 89]
2023-09-24_04:54:00.227436076, [812, 147]
2023-09-24_04:54:00.227534704, [653, 188]
2023-09-24_04:54:00.227633332, [368, 197]
2023-09-24_04:54:00.227731960, [298, 233]
2023-09-24_04:54:00.227830588, [159, 241]
2023-09-24_04:54:00.227929216, [-415, 213]
2023-09-24_04:54:00.228027843, [-958, 196]
2023-09-24_04:54:00.228126471, [-852, 175]
2023-09-24_04:54:00.228225099, [-531, 71]
2023-09-24_04:54:00.228323727, [-484, 73]
2023-09-24_04:54:00.228422355, [9, 171]
2023-09-24_04:54:00.228520983, [443, 206]
2023-09-24_04:54:00.228619611, [303, 141]
2023-09-24_04:54:00.228718239, [396, -36]
2023-09-24_04:54:00.228816867, [551, -14]
2023-09-24_04:54:00.228915495, [188, 32]
2023-09-24_04:54:00.229014123, [-538, 80]
2023-09-24_04:54:00.229112751, [-924, 156]
2023-09-24_04:54:00.229211379, [-741, 183]
2023-09-24_04:54:00.229310007, [-756, 274]
2023-09-24_04:54:00.229408635, [-921, 214]
2023-09-24_04:54:00.229507263, [-752, 127]
2023-09-24_04:54:00.229605891, [-554, 233]
2023-09-24_04:54:00.229704519, [-532, 215]
2023-09-24_04:54:00.229803147, [-274, 182]
2023-09-24_04:54:00.229901775, [-12, 179]
2023-09-24_04:54:00.230000403, [-248, 133]
2023-09-24_04:54:00.230099031, [-605, 162]
2023-09-24_04:54:00.230197659, [-858, 186]
2023-09-24_04:54:00.230296287, [-781, 164]
2023-09-24_04:54:00.230394915, [-292, 92]
2023-09-24_04:54:00.230493542, [292, 92]
2023-09-24_04:54:00.230592170, [386, 251]
2023-09-24_04:54:00.230690798, [-95, 282]
2023-09-24_04:54:00.230789426, [-374, 173]
2023-09-24_04:54:00.230888054, [-217, 137]
2023-09-24_04:54:00.230986682, [-133, 230]
2023-09-24_04:54:00.231085310, [-272, 247]
2023-09-24_04:54:00.231183938, [-247, 215]
2023-09-24_04:54:00.231282566, [219, 174]
2023-09-24_04:54:00.231381194, [766, 61]
2023-09-24_04:54:00.231479822, [899, 105]
2023-09-24_04:54:00.231578450, [658, 195]
2023-09-24_04:54:00.231677078, [500, 237]
2023-09-24_04:54:00.231775706, [273, 254]
2023-09-24_04:54:00.231874334, [80, 240]
2023-09-24_04:54:00.231972962, [123, 207]
2023-09-24_04:54:00.232071590, [210, 138]
2023-09-24_04:54:00.232170218, [115, 80]
2023-09-24_04:54:00.232268846, [-315, 41]
2023-09-24_04:54:00.232367474, [-585, 106]
2023-09-24_04:54:00.232466102, [-366, 97]
2023-09-24_04:54:00.232564730, [52, 37]
2023-09-24_04:54:00.232663358, [435, 122]
2023-09-24_04:54:00.232761986, [773, 241]
2023-09-24_04:54:00.232860614, [949, 306]
2023-09-24_04:54:00.232959241, [557, 83]
2023-09-24_04:54:00.233057869, [124, 9]
2023-09-24_04:54:00.233156497, [4, 11]
2023-09-24_04:54:00.233255125, [-121, -177]
2023-09-24_04:54:00.233353753, [-83, -350]
2023-09-24_04:54:00.233452381, [-182, -396]
2023-09-24_04:54:00.233551009, [-3, -108]
2023-09-24_04:54:00.233649637, [70, 25]
2023-09-24_04:54:00.233748265, [-147, 19]
2023-09-24_04:54:00.233846893, [309, 71]
2023-09-24_04:54:00.233945521, [1104, 98]
2023-09-24_04:54:00.234044149, [1633, 117]
2023-09-24_04:54:00.234142777, [1518, -69]
2023-09-24_04:54:00.234241405, [677, -114]
2023-09-24_04:54:00.234340033, [-162, -66]
2023-09-24_04:54:00.234438661, [-258, -137]
2023-09-24_04:54:00.234537289, [134, -138]
2023-09-24_04:54:00.234635917, [407, -144]
2023-09-24_04:54:00.234734545, [524, -99]
2023-09-24_04:54:00.234833173, [338, -70]
2023-09-24_04:54:00.234931801, [105, 7]
2023-09-24_04:54:00.235030429, [340, 154]
2023-09-24_04:54:00.235129057, [771, 166]
2023-09-24_04:54:00.235227685, [1208, 56]
2023-09-24_04:54:00.235326313, [1037, -55]
2023-09-24_04:54:00.235424940, [571, -164]
2023-09-24_04:54:00.235523568, [279, -195]
2023-09-24_04:54:00.235622196, [-129, -91]
2023-09-24_04:54:00.235720824, [123, -66]
2023-09-24_04:54:00.235819452, [508, -208]
2023-09-24_04:54:00.235918080, [294, -258]
2023-09-24_04:54:00.236016708, [245, -208]
2023-09-24_04:54:00.236115336, [328, -171]
2023-09-24_04:54:00.236213964, [693, -82]
2023-09-24_04:54:00.236312592, [1099, 18]
2023-09-24_04:54:00.236411220, [1069, 50]
2023-09-24_04:54:00.236509848, [929, 1]
2023-09-24_04:54:00.236608476, [645, -49]
2023-09-24_04:54:00.236707104, [582, -101]
2023-09-24_04:54:00.236805732, [790, -71]
2023-09-24_04:54:00.236904360, [550, -108]
2023-09-24_04:54:00.237002988, [-18, -222]
2023-09-24_04:54:00.237101616, [-224, -248]
2023-09-24_04:54:00.237200244, [232, -245]
2023-09-24_04:54:00.237298872, [589, -225]
2023-09-24_04:54:00.237397500, [600, -227]
2023-09-24_04:54:00.237496128, [498, -141]
2023-09-24_04:54:00.237594756, [500, -12]
2023-09-24_04:54:00.237693384, [640, 22]
2023-09-24_04:54:00.237792012, [434, 36]
2023-09-24_04:54:00.237890640, [36, 129]
2023-09-24_04:54:00.237989267, [-174, 85]
2023-09-24_04:54:00.238087895, [-118, -200]
2023-09-24_04:54:00.238186523, [136, -257]
2023-09-24_04:54:00.238285151, [157, -125]
2023-09-24_04:54:00.238383779, [-41, -59]
2023-09-24_04:54:00.238482407, [8, -55]
2023-09-24_04:54:00.238581035, [246, -48]
2023-09-24_04:54:00.238679663, [178, -67]
2023-09-24_04:54:00.238778291, [49, -143]
2023-09-24_04:54:00.238876919, [64, -89]
2023-09-24_04:54:00.238975547, [-118, -11]
2023-09-24_04:54:00.239074175, [-22, -18]
2023-09-24_04:54:00.239172803, [121, -17]
2023-09-24_04:54:00.239271431, [-294, -107]
2023-09-24_04:54:00.239370059, [-724, -79]
2023-09-24_04:54:00.239468687, [-742, 33]
2023-09-24_04:54:00.239567315, [-577, -23]
2023-09-24_04:54:00.239665943, [-539, -156]
2023-09-24_04:54:00.239764571, [-543, -174]
2023-09-24_04:54:00.239863199, [39, -111]
2023-09-24_04:54:00.239961827, [812, -67]
2023-09-24_04:54:00.240060455, [811, -43]
2023-09-24_04:54:00.240159083, [223, -60]
2023-09-24_04:54:00.240257711, [-565, -1]
2023-09-24_04:54:00.240356339, [-965, 65]
2023-09-24_04:54:00.240454966, [-662, 115]
2023-09-24_04:54:00.240553594, [-246, 193]
2023-09-24_04:54:00.240652222, [-269, 176]
2023-09-24_04:54:00.240750850, [-531, 23]
2023-09-24_04:54:00.240849478, [-529, -36]
2023-09-24_04:54:00.240948106, [-232, -5]
2023-09-24_04:54:00.241046734, [-67, 5]
2023-09-24_04:54:00.241145362, [-28, -9]
2023-09-24_04:54:00.241243990, [122, -24]
2023-09-24_04:54:00.241342618, [267, 45]
2023-09-24_04:54:00.241441246, [191, 80]
2023-09-24_04:54:00.241539874, [-228, -10]
2023-09-24_04:54:00.241638502, [-542, -119]
2023-09-24_04:54:00.241737130, [-593, -134]
2023-09-24_04:54:00.241835758, [-733, -5]
2023-09-24_04:54:00.241934386, [-787, 95]
2023-09-24_04:54:00.242033014, [-360, 128]
2023-09-24_04:54:00.242131642, [236, 33]
2023-09-24_04:54:00.242230270, [567, -48]
2023-09-24_04:54:00.242328898, [337, -69]
2023-09-24_04:54:00.242427526, [-60, -82]
2023-09-24_04:54:00.242526154, [119, -98]
2023-09-24_04:54:00.242624782, [646, -136]
2023-09-24_04:54:00.242723410, [691, -182]
2023-09-24_04:54:00.242822038, [-255, -152]
2023-09-24_04:54:00.242920665, [-1284, -2]
2023-09-24_04:54:00.243019293, [-1471, 74]
2023-09-24_04:54:00.243117921, [-813, 68]
2023-09-24_04:54:00.243216549, [164, 36]
2023-09-24_04:54:00.243315177, [641, -11]
2023-09-24_04:54:00.243413805, [545, -69]
2023-09-24_04:54:00.243512433, [412, -180]
2023-09-24_04:54:00.243611061, [248, -163]
2023-09-24_04:54:00.243709689, [-45, -32]
2023-09-24_04:54:00.243808317, [-472, 24]
2023-09-24_04:54:00.243906945, [-889, 51]
2023-09-24_04:54:00.244005573, [-990, 67]
2023-09-24_04:54:00.244104201, [-494, 32]
2023-09-24_04:54:00.244202829, [235, 24]
2023-09-24_04:54:00.244301457, [587, 28]
2023-09-24_04:54:00.244400085, [722, 58]
2023-09-24_04:54:00.244498713, [829, -32]
2023-09-24_04:54:00.244597341, [931, -153]
2023-09-24_04:54:00.244695969, [434, -162]
2023-09-24_04:54:00.244794597, [-360, -25]
2023-09-24_04:54:00.244893225, [-697, 25]
2023-09-24_04:54:00.244991853, [-439, -75]
2023-09-24_04:54:00.245090481, [90, -81]
2023-09-24_04:54:00.245189109, [539, -44]
2023-09-24_04:54:00.245287737, [700, 113]
2023-09-24_04:54:00.245386364, [690, 87]
2023-09-24_04:54:00.245484992, [546, -85]
2023-09-24_04:54:00.245583620, [333, -200]
2023-09-24_04:54:00.245682248, [441, -292]
2023-09-24_04:54:00.245780876, [782, -173]
2023-09-24_04:54:00.245879504, [757, -91]
2023-09-24_04:54:00.245978132, [373, -184]
2023-09-24_04:54:00.246076760, [96, -257]
2023-09-24_04:54:00.246175388, [-106, -213]
2023-09-24_04:54:00.246274016, [-228, -61]
2023-09-24_04:54:00.246372644, [34, -25]
2023-09-24_04:54:00.246471272, [489, -23]
2023-09-24_04:54:00.246569900, [647, -29]
2023-09-24_04:54:00.246668528, [313, -74]
2023-09-24_04:54:00.246767156, [132, -206]
2023-09-24_04:54:00.246865784, [620, -292]
2023-09-24_04:54:00.246964412, [895, -224]
2023-09-24_04:54:00.247063040, [451, -232]
2023-09-24_04:54:00.247161668, [-101, -164]
2023-09-24_04:54:00.247260296, [-249, -56]
2023-09-24_04:54:00.247358924, [47, 11]
2023-09-24_04:54:00.247457552, [191, 24]
2023-09-24_04:54:00.247556180, [-40, -43]
2023-09-24_04:54:00.247654808, [-36, -62]
2023-09-24_04:54:00.247753436, [-270, -193]
2023-09-24_04:54:00.247852063, [-644, -208]
2023-09-24_04:54:00.247950691, [-426, -37]
2023-09-24_04:54:00.248049319, [247, 31]
2023-09-24_04:54:00.248147947, [498, -11]
2023-09-24_04:54:00.248246575, [419, -96]
2023-09-24_04:54:00.248345203, [398, -153]
2023-09-24_04:54:00.248443831, [142, -235]
2023-09-24_04:54:00.248542459, [-170, -344]
2023-09-24_04:54:00.248641087, [-215, -307]
2023-09-24_04:54:00.248739715, [97, -230]
2023-09-24_04:54:00.248838343, [170, -121]
2023-09-24_04:54:00.248936971, [-49, -37]
2023-09-24_04:54:00.249035599, [-139, -103]
2023-09-24_04:54:00.249134227, [166, -120]
2023-09-24_04:54:00.249232855, [297, -116]
2023-09-24_04:54:00.249331483, [63, -97]
2023-09-24_04:54:00.249430111, [-229, -74]
2023-09-24_04:54:00.249528739, [-424, -121]
2023-09-24_04:54:00.249627367, [-535, -168]
2023-09-24_04:54:00.249725995, [-370, -133]
2023-09-24_04:54:00.249824623, [328, -144]
2023-09-24_04:54:00.249923251, [719, -137]
2023-09-24_04:54:00.250021879, [352, -167]
2023-09-24_04:54:00.250120507, [-412, -128]
2023-09-24_04:54:00.250219135, [-877, 55]
2023-09-24_04:54:00.250317762, [-647, 135]
2023-09-24_04:54:00.250416390, [-421, 147]
2023-09-24_04:54:00.250515018, [-208, 5]
2023-09-24_04:54:00.250613646, [-26, -54]
2023-09-24_04:54:00.250712274, [-113, 7]
2023-09-24_04:54:00.250810902, [11, -5]
2023-09-24_04:54:00.250909530, [97, -78]
2023-09-24_04:54:00.251008158, [-171, -82]
2023-09-24_04:54:00.251106786, [-226, -51]
2023-09-24_04:54:00.251205414, [-64, -94]
2023-09-24_04:54:00.251304042, [-54, -185]
2023-09-24_04:54:00.251402670, [-140, -122]
2023-09-24_04:54:00.251501298, [-306, 0]
2023-09-24_04:54:00.251599926, [-244, -67]
2023-09-24_04:54:00.251698554, [194, -53]
2023-09-24_04:54:00.251797182, [453, 63]
2023-09-24_04:54:00.251895810, [260, 34]
2023-09-24_04:54:00.251994438, [134, 12]
2023-09-24_04:54:00.252093066, [51, 159]
2023-09-24_04:54:00.252191694, [-98, 138]
2023-09-24_04:54:00.252290322, [-165, 91]
2023-09-24_04:54:00.252388950, [-105, 56]
2023-09-24_04:54:00.252487578, [61, -35]
2023-09-24_04:54:00.252586206, [243, -56]
2023-09-24_04:54:00.252684834, [272, -133]
2023-09-24_04:54:00.252783461, [67, -77]
2023-09-24_04:54:00.252882089, [-225, 64]
2023-09-24_04:54:00.252980717, [-622, 72]
2023-09-24_04:54:00.253079345, [-646, 84]
2023-09-24_04:54:00.253177973, [-29, 56]
2023-09-24_04:54:00.253276601, [548, 58]
2023-09-24_04:54:00.253375229, [542, 0]
2023-09-24_04:54:00.253473857, [122, -96]
2023-09-24_04:54:00.253572485, [-261, -116]
2023-09-24_04:54:00.253671113, [-248, -110]
2023-09-24_04:54:00.253769741, [-84, -34]
2023-09-24_04:54:00.253868369, [383, 13]
2023-09-24_04:54:00.253966997, [815, -86]
2023-09-24_04:54:00.254065625, [148, -44]
2023-09-24_04:54:00.254164253, [-531, 46]
2023-09-24_04:54:00.254262881, [-330, 26]
2023-09-24_04:54:00.254361509, [-138, 89]
2023-09-24_04:54:00.254460137, [21, 88]
2023-09-24_04:54:00.254558765, [451, -75]
2023-09-24_04:54:00.254657393, [592, -99]
2023-09-24_04:54:00.254756021, [200, -31]
2023-09-24_04:54:00.254854649, [-284, 62]
2023-09-24_04:54:00.254953277, [-203, 36]
2023-09-24_04:54:00.255051905, [210, -73]
2023-09-24_04:54:00.255150533, [867, -26]
2023-09-24_04:54:00.255249160, [1203, -65]
2023-09-24_04:54:00.255347788, [648, -166]
2023-09-24_04:54:00.255446416, [179, -136]
2023-09-24_04:54:00.255545044, [414, -143]
2023-09-24_04:54:00.255643672, [430, -212]
2023-09-24_04:54:00.255742300, [-186, -226]
2023-09-24_04:54:00.255840928, [-586, -208]
2023-09-24_04:54:00.255939556, [-359, -196]
2023-09-24_04:54:00.256038184, [56, -183]
2023-09-24_04:54:00.256136812, [183, -267]
2023-09-24_04:54:00.256235440, [21, -298]
2023-09-24_04:54:00.256334068, [166, -207]
2023-09-24_04:54:00.256432696, [306, -199]
2023-09-24_04:54:00.256531324, [547, -77]
2023-09-24_04:54:00.256629952, [627, -83]
2023-09-24_04:54:00.256728580, [144, -286]
2023-09-24_04:54:00.256827208, [-16, -400]
2023-09-24_04:54:00.256925836, [211, -345]
2023-09-24_04:54:00.257024464, [457, -273]
2023-09-24_04:54:00.257123092, [647, -358]
2023-09-24_04:54:00.257221720, [329, -430]
2023-09-24_04:54:00.257320348, [-532, -485]
2023-09-24_04:54:00.257418976, [-933, -474]
2023-09-24_04:54:00.257517604, [-433, -512]
2023-09-24_04:54:00.257616232, [323, -431]
2023-09-24_04:54:00.257714860, [717, -364]
2023-09-24_04:54:00.257813487, [507, -547]
2023-09-24_04:54:00.257912115, [310, -591]
2023-09-24_04:54:00.258010743, [639, -550]
2023-09-24_04:54:00.258109371, [604, -533]
2023-09-24_04:54:00.258207999, [-149, -548]
2023-09-24_04:54:00.258306627, [-682, -616]
2023-09-24_04:54:00.258405255, [-518, -684]
2023-09-24_04:54:00.258503883, [-160, -523]
2023-09-24_04:54:00.258602511, [-313, -409]
2023-09-24_04:54:00.258701139, [-487, -566]
2023-09-24_04:54:00.258799767, [-65, -599]
2023-09-24_04:54:00.258898395, [485, -521]
2023-09-24_04:54:00.258997023, [518, -441]
2023-09-24_04:54:00.259095651, [42, -336]
2023-09-24_04:54:00.259194279, [-352, -402]
2023-09-24_04:54:00.259292907, [-790, -461]
2023-09-24_04:54:00.259391535, [-1174, -373]
2023-09-24_04:54:00.259490163, [-1129, -268]
2023-09-24_04:54:00.259588791, [-853, -262]
2023-09-24_04:54:00.259687419, [-534, -268]
2023-09-24_04:54:00.259786047, [-160, -236]
2023-09-24_04:54:00.259884675, [-61, -145]
2023-09-24_04:54:00.259983303, [-530, -245]
2023-09-24_04:54:00.260081931, [-972, -311]
2023-09-24_04:54:00.260180559, [-795, -212]
2023-09-24_04:54:00.260279186, [-378, -226]
2023-09-24_04:54:00.260377814, [16, -244]
2023-09-24_04:54:00.260476442, [389, -79]
2023-09-24_04:54:00.260575070, [380, 19]
2023-09-24_04:54:00.260673698, [-143, 42]
2023-09-24_04:54:00.260772326, [-415, 55]
2023-09-24_04:54:00.260870954, [-449, -3]
2023-09-24_04:54:00.260969582, [-632, -61]
2023-09-24_04:54:00.261068210, [-743, -134]
2023-09-24_04:54:00.261166838, [-556, -195]
2023-09-24_04:54:00.261265466, [-46, -289]
2023-09-24_04:54:00.261364094, [178, -290]
2023-09-24_04:54:00.261462722, [-33, -237]
2023-09-24_04:54:00.261561350, [-131, -239]
2023-09-24_04:54:00.261659978, [-68, -198]
2023-09-24_04:54:00.261758606, [35, -9]
2023-09-24_04:54:00.261857234, [60, 70]
2023-09-24_04:54:00.261955862, [-283, -42]
2023-09-24_04:54:00.262054490, [-637, -97]
2023-09-24_04:54:00.262153118, [-158, -37]
2023-09-24_04:54:00.262251746, [709, 32]
2023-09-24_04:54:00.262350374, [881, -13]
2023-09-24_04:54:00.262449002, [344, -37]
2023-09-24_04:54:00.262547630, [-404, -52]
2023-09-24_04:54:00.262646258, [-925, -89]
2023-09-24_04:54:00.262744885, [-812, -54]
2023-09-24_04:54:00.262843513, [-241, -10]
2023-09-24_04:54:00.262942141, [151, 47]
2023-09-24_04:54:00.263040769, [427, 67]
2023-09-24_04:54:00.263139397, [496, 49]
2023-09-24_04:54:00.263238025, [400, 87]
2023-09-24_04:54:00.263336653, [493, 152]
2023-09-24_04:54:00.263435281, [131, 185]
2023-09-24_04:54:00.263533909, [-795, 59]
2023-09-24_04:54:00.263632537, [-1145, 8]
2023-09-24_04:54:00.263731165, [-734, 69]
2023-09-24_04:54:00.263829793, [136, 26]
2023-09-24_04:54:00.263928421, [605, 75]
2023-09-24_04:54:00.264027049, [403, 101]
2023-09-24_04:54:00.264125677, [305, 151]
2023-09-24_04:54:00.264224305, [385, 98]
2023-09-24_04:54:00.264322933, [194, 62]
2023-09-24_04:54:00.264421561, [-318, 77]
2023-09-24_04:54:00.264520189, [-624, 66]
2023-09-24_04:54:00.264618817, [-533, 266]
2023-09-24_04:54:00.264717445, [-88, 344]
2023-09-24_04:54:00.264816073, [83, 204]
2023-09-24_04:54:00.264914701, [-76, 44]
2023-09-24_04:54:00.265013329, [-1, -51]
2023-09-24_04:54:00.265111957, [183, 3]
2023-09-24_04:54:00.265210584, [-90, -3]
2023-09-24_04:54:00.265309212, [-683, 41]
2023-09-24_04:54:00.265407840, [-1031, 75]
2023-09-24_04:54:00.265506468, [-830, -19]
2023-09-24_04:54:00.265605096, [-342, 44]
2023-09-24_04:54:00.265703724, [14, 224]
2023-09-24_04:54:00.265802352, [237, 199]
2023-09-24_04:54:00.265900980, [239, 137]
2023-09-24_04:54:00.265999608, [72, 141]
2023-09-24_04:54:00.266098236, [-135, 91]
2023-09-24_04:54:00.266196864, [-265, 39]
2023-09-24_04:54:00.266295492, [-297, 58]
2023-09-24_04:54:00.266394120, [-231, 84]
2023-09-24_04:54:00.266492748, [-75, 45]
2023-09-24_04:54:00.266591376, [223, -82]
2023-09-24_04:54:00.266690004, [501, -145]
2023-09-24_04:54:00.266788632, [232, 12]
2023-09-24_04:54:00.266887260, [-453, 16]
2023-09-24_04:54:00.266985888, [-663, -47]
2023-09-24_04:54:00.267084516, [-327, -76]
2023-09-24_04:54:00.267183144, [-62, -98]
2023-09-24_04:54:00.267281772, [289, -160]
2023-09-24_04:54:00.267380400, [408, -208]
2023-09-24_04:54:00.267479028, [-69, -104]
2023-09-24_04:54:00.267577656, [-547, 19]
2023-09-24_04:54:00.267676283, [-670, 13]
2023-09-24_04:54:00.267774911, [-498, -126]
2023-09-24_04:54:00.267873539, [-476, -124]
2023-09-24_04:54:00.267972167, [-461, 57]
2023-09-24_04:54:00.268070795, [-3, 125]
2023-09-24_04:54:00.268169423, [259, 23]
2023-09-24_04:54:00.268268051, [31, -17]
2023-09-24_04:54:00.268366679, [-356, -2]
2023-09-24_04:54:00.268465307, [-509, 105]
2023-09-24_04:54:00.268563935, [-356, 117]
2023-09-24_04:54:00.268662563, [-61, -39]
2023-09-24_04:54:00.268761191, [324, -8]
2023-09-24_04:54:00.268859819, [218, 51]
2023-09-24_04:54:00.268958447, [-548, -13]
2023-09-24_04:54:00.269057075, [-1108, -82]
2023-09-24_04:54:00.269155703, [-973, -126]
2023-09-24_04:54:00.269254331, [-383, -58]
2023-09-24_04:54:00.269352959, [-115, 66]
2023-09-24_04:54:00.269451587, [-4, 54]
2023-09-24_04:54:00.269550215, [214, 15]
2023-09-24_04:54:00.269648843, [39, 64]
2023-09-24_04:54:00.269747471, [-277, 59]
